"additionalInfo/Accessibility/0/Wheelchair accessible entrance","additionalInfo/Accessibility/0/Wheelchair accessible parking lot","additionalInfo/Accessibility/0/Wheelchair accessible restroom","additionalInfo/Accessibility/0/Wheelchair accessible seating","additionalInfo/Accessibility/0/Wheelchair-accessible car park","additionalInfo/Accessibility/0/Wheelchair-accessible entrance","additionalInfo/Accessibility/0/Wheelchair-accessible seating","additionalInfo/Accessibility/0/Wheelchair-accessible toilet","additionalInfo/Accessibility/1/Wheelchair accessible entrance","additionalInfo/Accessibility/1/Wheelchair accessible parking lot","additionalInfo/Accessibility/1/Wheelchair accessible restroom","additionalInfo/Accessibility/1/Wheelchair accessible seating","additionalInfo/Accessibility/1/Wheelchair-accessible entrance","additionalInfo/Accessibility/1/Wheelchair-accessible toilet","additionalInfo/Accessibility/2/Wheelchair accessible restroom","additionalInfo/Accessibility/2/Wheelchair accessible seating","additionalInfo/Accessibility/2/Wheelchair-accessible seating","additionalInfo/Accessibility/2/Wheelchair-accessible toilet","additionalInfo/Accessibility/3/Wheelchair accessible seating","additionalInfo/Accessibility/3/Wheelchair-accessible toilet","additionalInfo/Amenities/0/Gender-neutral restroom","additionalInfo/Amenities/0/Gender-neutral toilets","additionalInfo/Amenities/0/Restroom","additionalInfo/Amenities/0/Toilets","additionalInfo/Amenities/1/Restroom","additionalInfo/Amenities/1/Toilets","additionalInfo/Children/0/Nursing room","additionalInfo/From the business/0/Identifies as women-owned","additionalInfo/Parking/0/Free of charge street parking","additionalInfo/Parking/0/Free parking lot","additionalInfo/Parking/0/On-site parking","additionalInfo/Parking/1/Free parking lot","additionalInfo/Parking/1/Free street parking","additionalInfo/Parking/1/On-site parking","additionalInfo/Parking/2/On-site parking","additionalInfo/Planning/0/Appointment required","additionalInfo/Service options/0/On-site services","additionalInfo/Service options/0/Onsite services","address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","cid","city","claimThisBusiness","countryCode","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","subTitle","temporarilyClosed","title","totalScore","url","website"
,,"true",,,,,,,,,"true",,,,,,,,,,,"true",,,,,"true",,,,,,,,,,"true","Yaylacık, 184. Sk. No: 60/A, 35400 Buca/İzmir, Türkiye","Dentist",,,,,,,,,,"Dentist","207101202864279277","Buca","false","TR","0x14b96369544c94c9:0x2dfc5725d480eed",,"https://lh5.googleusercontent.com/p/AF1QipPhsElkDyvNLoAOqwemMerHGZFudbvQi7mcI-AQ=w408-h304-k-no","11","false","/g/11vkh3lwv0","38.394781","27.1773547","Yaylacık","Monday","10 AM to 8 PM","Tuesday","10 AM to 8 PM","Wednesday","10 AM to 8 PM","Thursday","10 AM to 8 PM","Friday","10 AM to 8 PM","Saturday","10 AM to 8 PM","Sunday","Closed","false","+90 850 811 7325","+908508117325","ChIJyZRMVGljuRQR7Q5IXXLF3wI","35400",,"54","17","17","0","0","0","0","2024-12-13T09:46:12.847Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@38.38783957256591,27.264677907437477,13z?hl=en","diş hekimleri","İzmir","184. Sk. No: 60/A",,"false","Diş Hekimi İlksen Telli","5","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20%C4%B0lksen%20Telli&query_place_id=ChIJyZRMVGljuRQR7Q5IXXLF3wI","https://dishekimiilksentelli.com/"
"true",,,,,,,,,"true",,,,,"true",,,,,,"true",,,,"true",,,"true",,,,,,,,,,,"Kahramanlar, 1416. Sk. No:34, 35230 Konak/İzmir, Türkiye","Dental clinic","Dentist","Emergency dental service",,,,,,,,"Dental clinic","7742453825951601236","Konak","false","TR","0x14bbd8f53752711b:0x6b72b8bbc1b59254",,"https://lh5.googleusercontent.com/p/AF1QipN0YhllP6_bc-6JRgxNRm6WT8SkynJlOv6AkNZx=w408-h510-k-no","12","false","/g/1vnhvlvs","38.4265196","27.1491215","Kahramanlar","Monday","10 AM to 7 PM","Tuesday","10 AM to 7 PM","Wednesday","10 AM to 7 PM","Thursday","10 AM to 7 PM","Friday","10 AM to 7 PM","Saturday","10 AM to 4 PM","Sunday","Closed","false","+90 232 483 13 13","+902324831313","ChIJG3FSN_XYuxQRVJK1wbu4cms","35230",,"57","36","28","0","7","0","1","2024-12-13T09:46:12.847Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@38.38783957256591,27.264677907437477,13z?hl=en","diş hekimleri","İzmir","1416. Sk. No:34",,"false","Özel Ctg Ağız ve Diş Sağlığı Merkezi","4.1","https://www.google.com/maps/search/?api=1&query=%C3%96zel%20Ctg%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Merkezi&query_place_id=ChIJG3FSN_XYuxQRVJK1wbu4cms","https://www.ctg.dental/"
,,"true",,,,,,"false",,,,,,,"false",,,,,,,"true",,,,,,,,,,,,,"true",,,"Buca Osb, Menderes Cd. No:177,Efeler, 35380, Arzum AVM üstü, 35550 Buca/İzmir, Türkiye","Dentist",,,,,,,,,,"Dentist","16955093401531059774","Buca","false","TR","0x14bbd96e00443343:0xeb4c979de3d40e3e",,"https://lh5.googleusercontent.com/p/AF1QipNRa7wG6Gis-Gn9kL5iowlY7eQnNsD0F1J5TQlD=w408-h272-k-no","11","false","/g/11lrk7x2c7","38.3912708","27.15621","Buca Osb","Monday","9 AM to 6 PM","Tuesday","9 AM to 6 PM","Wednesday","9 AM to 6 PM","Thursday","9 AM to 6 PM","Friday","9 AM to 6 PM","Saturday","9 AM to 6 PM","Sunday","Closed","false","+90 542 435 09 82","+905424350982","ChIJQzNEAG7ZuxQRPg7U452XTOs","35550",,"60","39","39","0","0","0","0","2024-12-13T09:46:12.847Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@38.38783957256591,27.264677907437477,13z?hl=en","diş hekimleri","İzmir","Menderes Cd. No:177,Efeler, 35380, Arzum AVM üstü",,"false","Diş Hekimi Erdem SELVİ","5","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Erdem%20SELV%C4%B0&query_place_id=ChIJQzNEAG7ZuxQRPg7U452XTOs","http://www.dterdemselvi.com/"
,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,"Efeler, Forbes Sk. No:2, 35380 Buca/İzmir, Türkiye","Dentist",,,,,,,,,,"Dentist","4617942443263127490","Buca","true","TR","0x14bbd8b5bf041ae3:0x40163a2f6be5efc2",,"https://lh4.googleusercontent.com/nxapXsHAFoyNbWeZbVco38HJCppwHZFIB9iTAAhMjz9Pxd53nsad2ESzS3F6fy4xaw=w408-h306-k-no","3","false","/g/11h23lxpr8","38.3917093","27.1516843","Efeler","Monday","10 AM to 6 PM","Tuesday","10 AM to 6 PM","Wednesday","10 AM to 6 PM","Thursday","10 AM to 6 PM","Friday","10 AM to 6 PM","Saturday","10 AM to 6 PM","Sunday","Closed","false","+90 232 487 81 99","+902324878199","ChIJ4xoEv7XYuxQRwu_lay86FkA","35380",,"63","12","12","0","0","0","0","2024-12-13T09:46:13.694Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@38.38783957256591,27.264677907437477,13z?hl=en","diş hekimleri","İzmir","Forbes Sk. No:2",,"false","Diş Hekimi Mehmet Murat Naycı","5","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Mehmet%20Murat%20Nayc%C4%B1&query_place_id=ChIJ4xoEv7XYuxQRwu_lay86FkA","https://enyakinnerde.com/dishekimi/120738-dr-mehmet-murat-nayci"
,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,"Yiğitler Mahallesi, Fevzi Çakmak Caddesi, no:3 daire:2, 35370 Buca/İzmir, Türkiye","Dentist",,,,,,,,,,"Dentist","2571920533772437622","Buca","false","TR","0x14bbd9d3ee4a48b1:0x23b14c194e0a0876",,"https://lh5.googleusercontent.com/p/AF1QipNeRhJco2h-M3ejDEg938ECqTLJZoZ_d2rbA9Sx=w408-h544-k-no","14","false","/g/11jj3zy1r8","38.3918463","27.1546412","Yiğitler","Monday","10 AM to 7 PM","Tuesday","10 AM to 5:30 PM","Wednesday","10 AM to 7 PM","Thursday","10 AM to 7 PM","Friday","10 AM to 7 PM","Saturday","11 AM to 4 PM","Sunday","Closed","false","+90 232 426 75 75","+902324267575","ChIJsUhK7tPZuxQRdggKThlMsSM","35370",,"68","18","18","0","0","0","0","2024-12-13T09:46:13.694Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@38.38783957256591,27.264677907437477,13z?hl=en","diş hekimleri","İzmir","Yiğitler Mahallesi, Fevzi Çakmak Caddesi, no:3 daire:2",,"false","Diş Hekimi Deniz Cem Kaya","5","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Deniz%20Cem%20Kaya&query_place_id=ChIJsUhK7tPZuxQRdggKThlMsSM","http://www.dtdenizcemkaya.com/"
"false",,,,,,,,,,,"false",,,,,,,,,"true",,,,"true",,,,,,,,,,,"true",,,"Alsancak, Konak, Ali Çetinkaya Blv Sağlık Sitesi 70/24, 35220 Konak/İzmir, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","744751312247062054","Konak","false","TR","0x14bbd85de12ba38f:0xa55e35f647dfe26",,"https://lh5.googleusercontent.com/p/AF1QipN4VclIk4Pz1xn4YRQtolp-j-HsOdyDp1pXVU6P=w408-h306-k-no","6","false","/g/1tgmmpzx","38.4328187","27.1493419","Alsancak","Monday","10 AM to 4 PM","Tuesday","10 AM to 4 PM","Wednesday","10 AM to 4 PM","Thursday","10 AM to 4 PM","Friday","10 AM to 4 PM","Saturday","Closed","Sunday","Closed","false","+90 232 421 89 12","+902324218912","ChIJj6Mr4V3YuxQRJv59ZF_jVQo","35220",,"79","4","2","0","2","0","0","2024-12-13T09:46:13.695Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@38.38783957256591,27.264677907437477,13z?hl=en","diş hekimleri","İzmir","Konak, Ali Çetinkaya Blv Sağlık Sitesi 70/24","Diş hekimi kadir demirel","false","Dr. Kadir Demirel","3","https://www.google.com/maps/search/?api=1&query=Dr.%20Kadir%20Demirel&query_place_id=ChIJj6Mr4V3YuxQRJv59ZF_jVQo","http://www.kadirdemirel.com/"
,,"true",,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,"Rafet Paşa, Burak Reis Cd. No:153, 35090 Bornova/İzmir, Türkiye","Dentist",,,,,,,,,,"Dentist","13285049033707654183","Bornova","false","TR","0x14b963fc39455bed:0xb85df9b57dca8c27",,"https://lh5.googleusercontent.com/p/AF1QipOzGhT8xW63cCyuQLyIGuNVyQjsGJ787RpzJYP-=w408-h271-k-no","4","false","/g/11jncrtfmf","38.4387316","27.1944219","Rafet Paşa",,,,,,,,,,,,,,,"false","+90 850 333 8344","+908503338344","ChIJ7VtFOfxjuRQRJ4zKfbX5Xbg","35090",,"84","3","3","0","0","0","0","2024-12-13T09:46:14.627Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@38.38783957256591,27.264677907437477,13z?hl=en","diş hekimleri","İzmir","Burak Reis Cd. No:153",,"false","Dt. Özlem Gülbenli Yılmaz, Diş Hekimi","5","https://www.google.com/maps/search/?api=1&query=Dt.%20%C3%96zlem%20G%C3%BClbenli%20Y%C4%B1lmaz%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJ7VtFOfxjuRQRJ4zKfbX5Xbg","https://www.doktortakvimi.com/ozlem-gulbenli-yilmaz/dis-hekimi/izmir?utm_source=google&utm_medium=gmb&utm_campaign=142866&utm_content=website"
"false",,,,,,,,,"false",,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,"Birlik, 4262. Sk. No:32, 35080 Bornova/İzmir, Türkiye","Dentist",,,,,,,,,,"Dentist","14556480437082750918","Bornova","true","TR","0x14b962ed69def7e7:0xca0301d5803d7fc6",,"https://lh5.googleusercontent.com/p/AF1QipM5MXg6NZIgBwzau558_JdM9vcwuUOhJ7JiWa9N=w408-h725-k-no","6","false","/g/11gxxvm9c8","38.4261153","27.1985405","Birlik",,,,,,,,,,,,,,,"false","+90 232 433 65 80","+902324336580","ChIJ5_feae1iuRQRxn89gNUBA8o","35080",,"88","12","10","0","2","0","0","2024-12-13T09:46:14.627Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@38.38783957256591,27.264677907437477,13z?hl=en","diş hekimleri","İzmir","4262. Sk. No:32",,"false","Diş Hekimi Atıf Türk","4.3","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20At%C4%B1f%20T%C3%BCrk&query_place_id=ChIJ5_feae1iuRQRxn89gNUBA8o","http://bornovadaimplant.webfirmam.net/"
,,"true",,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,"Kozağaç, 256. Sk. 3/A, 35390 Buca/İzmir, Türkiye","Dentist",,,,,,,,,,"Dentist","11884506814539793560","Buca","false","TR","0x14bbdf23c6749327:0xa4ee3ffb235a8498",,"https://lh5.googleusercontent.com/p/AF1QipNiGE6xxMabepuvMPZdKctc6573PHa0MkwK4zdO=w408-h472-k-no","3","false","/g/11s88_tkb0","38.383077","27.169712","Kozağaç",,,,,,,,,,,,,,,"false",,,"ChIJJ5N0xiPfuxQRmIRaI_s_7qQ","35390",,"90","1","1","0","0","0","0","2024-12-13T09:46:14.627Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@38.38783957256591,27.264677907437477,13z?hl=en","diş hekimleri","İzmir","256. Sk. 3/A",,"false","Diş Hekimi Ahmet Gülpak","5","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Ahmet%20G%C3%BClpak&query_place_id=ChIJJ5N0xiPfuxQRmIRaI_s_7qQ","https://www.doktorsitesi.com/ahmet-gulpak/dis-hekimi/izmir"
,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,"Vali Rahmi Bey, 159. Sk. No:7, 35380 Buca/İzmir, Türkiye","Dentist",,,,,,,,,,"Dentist","16671789458108848634","Buca","false","TR","0x14bbd8adb41ac315:0xe75e182e64ae19fa",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pvccz9fnieMONKGdhjhVlQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=112.66957&pitch=0&thumbfov=100","3","false","/g/1hc1dsyrf","38.3892479","27.1653786","Vali Rahmi Bey",,,,,,,,,,,,,,,"false",,,"ChIJFcMatK3YuxQR-hmuZC4YXuc","35380",,"91","9","9","0","0","0","0","2024-12-13T09:46:14.627Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@38.38783957256591,27.264677907437477,13z?hl=en","diş hekimleri","İzmir","159. Sk. No:7","Dt. Funda Töngemen Arıcıoğlu, Diş Hekimi","false","Dr. Funda Tongemen Aricioglu","5","https://www.google.com/maps/search/?api=1&query=Dr.%20Funda%20Tongemen%20Aricioglu&query_place_id=ChIJFcMatK3YuxQR-hmuZC4YXuc","https://www.doktortakvimi.com/funda-tongemen-aricioglu/dis-hekimi/izmir?utm_source=google&utm_medium=gmb&utm_campaign=124428&utm_content=website"
,,"true",,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,"Kozağaç, 256. Sk. 3/A, 35390 Buca/İzmir, Türkiye","Dentist",,,,,,,,,,"Dentist","4805598096559713291","Buca","false","TR","0x14bbdf6b20cba921:0x42b0ea01f6bc2c0b",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AuAecp68jHmxhaaQqTzSWQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=99.60379&pitch=0&thumbfov=100","1","false","/g/11txtrc_v2","38.3830757","27.1697407","Kozağaç",,,,,,,,,,,,,,,"false",,,"ChIJIanLIGvfuxQRCyy89gHqsEI","35390",,"94","0",,,,,,"2024-12-13T09:46:14.627Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@38.38783957256591,27.264677907437477,13z?hl=en","diş hekimleri","İzmir","256. Sk. 3/A",,"false","Dt. Meryem Gümüş, Diş Hekimi",,"https://www.google.com/maps/search/?api=1&query=Dt.%20Meryem%20G%C3%BCm%C3%BC%C5%9F%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJIanLIGvfuxQRCyy89gHqsEI","https://www.doktortakvimi.com/meryem-gumus-2/dis-hekimi/izmir?utm_source=google&utm_medium=gmb&utm_campaign=272144&utm_content=website"
,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,"Serintepe, Kemalpaşa Cd. No: 54, 35080 Bornova/İzmir, Türkiye","Dentist",,,,,,,,,,"Dentist","4932847948804678884","Bornova","true","TR","0x14b96292a9a894dd:0x4474ff12f78464e4",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Lkr-msQDcpi8Icr7VgS67g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=172.9633&pitch=0&thumbfov=100","3","false","/g/11fhzg9vn3","38.4259261","27.1965185","Serintepe",,,,,,,,,,,,,,,"false","+90 232 449 54 16","+902324495416","ChIJ3ZSoqZJiuRQR5GSE9xL_dEQ","35080",,"96","1","1","0","0","0","0","2024-12-13T09:46:14.627Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@38.38783957256591,27.264677907437477,13z?hl=en","diş hekimleri","İzmir","Kemalpaşa Cd. No: 54",,"false","Diş Hekimi Ozan Burel","5","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Ozan%20Burel&query_place_id=ChIJ3ZSoqZJiuRQR5GSE9xL_dEQ","https://www.doktortakvimi.com/ozan-burel/dis-hekimligi/izmir"
,,"true",,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,"Yiğitler mah Menderes cad No:220 Şirinyer, 35380 İzmir, Türkiye","Dentist",,,,,,,,,,"Dentist","8411403200162428259","Buca","false","TR","0x14bbd9bec204397b:0x74bb4ea52043f563",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6uMfhVUnPTDGfjLxecbbRQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=30.895168&pitch=0&thumbfov=100","1","false","/g/11t6vyy1d8","38.3918419","27.1536045","Yiğitler",,,,,,,,,,,,,,,"false",,,"ChIJezkEwr7ZuxQRY_VDIKVOu3Q","35380",,"100","4","4","0","0","0","0","2024-12-13T09:46:14.627Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@38.38783957256591,27.264677907437477,13z?hl=en","diş hekimleri","İzmir","Yiğitler mah Menderes cad No:220 Şirinyer",,"false","Dt. Hasan İrfan Uludağ, Diş Hekimi","5","https://www.google.com/maps/search/?api=1&query=Dt.%20Hasan%20%C4%B0rfan%20Uluda%C4%9F%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJezkEwr7ZuxQRY_VDIKVOu3Q","https://www.doktortakvimi.com/h-irfan-uludag/dis-hekimi/izmir?utm_source=google&utm_medium=gmb&utm_campaign=130999&utm_content=website"
,,,,"true",,,,,,,,"true",,,,,"true",,,,,,"true",,,,,,,,,,,,"true",,,"Yeni Mahalle, 8045. Sk. No:42A, 35620 Çiğli/İzmir, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","15678638563235648370","Çiğli","false","TR","0x14bbd1bee9767353:0xd995b6b44b66d372",,"https://lh5.googleusercontent.com/p/AF1QipOWa24b-qnQvsMmMFz6d2g3-_c_J6ztHtyZE8Vj=w426-h240-k-no","11","false","/g/11n915zcgw","38.4959061","27.050818","Yeni Mahalle","Monday","10 AM to 9:30 PM","Tuesday","10 AM to 9:30 PM","Wednesday","10 AM to 9:30 PM","Thursday","10 AM to 9:30 PM","Friday","10 AM to 8 PM","Saturday","10 AM to 6 PM","Sunday","Closed","false","+90 537 262 59 99","+905372625999","ChIJU3N26b7RuxQRctNmS7S2ldk","35620",,"17","117",,,,,,"2024-12-13T09:46:15.339Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@38.70661848871701,26.72663516693729,13z?hl=en","diş hekimleri","İzmir","8045. Sk. No:42A",,"false","Vitadent Ağız ve Diş Sağlığı Polikliniği","4.9","https://www.google.com/maps/search/?api=1&query=Vitadent%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi&query_place_id=ChIJU3N26b7RuxQRctNmS7S2ldk","https://www.vitadent.com.tr/"
,,,,,,"true",,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,"true","true",,"Murat Karayalçın Bulv, 8780/1. Sk. No:6/AA, 35620 Çiğli/İzmir, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","17810719639842362673","Çiğli","false","TR","0x14bbd19a6c87a2a3:0xf72c6325aee09531",,"https://lh5.googleusercontent.com/p/AF1QipMzWoknWbBrcUubjzwtn8d4qdY3gmzbVFnKwTVk=w408-h272-k-no","15","false","/g/11vwrbl2hb","38.4956735","27.0499308","Murat Karayalçın Bulv","Monday","10 AM to 7 PM","Tuesday","10 AM to 7 PM","Wednesday","10 AM to 7 PM","Thursday","10 AM to 7 PM","Friday","10 AM to 7 PM","Saturday","10 AM to 4 PM","Sunday","Closed","false","+90 545 507 94 95","+905455079495","ChIJo6KHbJrRuxQRMZXgriVjLPc","35620",,"18","35",,,,,,"2024-12-13T09:46:15.339Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@38.70661848871701,26.72663516693729,13z?hl=en","diş hekimleri","İzmir","8780/1. Sk. No:6/AA",,"false","Dent Anka Ağız ve Diş Sağlığı Polikliniği","5","https://www.google.com/maps/search/?api=1&query=Dent%20Anka%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi&query_place_id=ChIJo6KHbJrRuxQRMZXgriVjLPc","http://www.izmirdentanka.com/"
"true",,,,,,,,,,"true",,,,,,,,,,,,"true",,,,,,,,,,,,,,,,"mansuroğlu mahallesi 288/4 sokak eminoğlu plaza no:14 kat:1 daire:5, 35535 Bayraklı/İzmir, Türkiye","Dentist",,,,,,,,,,"Dentist","11354862833622607472","Bayraklı","false","TR","0x14b963eaaae05f7b:0x9d949396275c6670",,"https://lh5.googleusercontent.com/p/AF1QipNjcQG1kUmjDNVf7cuIIZeR2pitJMmm0fccwxWS=w408-h272-k-no","16","false","/g/11j67tf245","38.4510005","27.1804328","Mansuroğlu","Monday","10 AM to 6 PM","Tuesday","10 AM to 6 PM","Wednesday","10 AM to 6 PM","Thursday","10 AM to 6 PM","Friday","10 AM to 6 PM","Saturday","10 AM to 4 PM","Sunday","Closed","false","+90 532 686 03 96","+905326860396","ChIJe1_gqupjuRQRcGZcJ5aTlJ0","35535",,"2","68",,,,,,"2024-12-13T09:46:18.381Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@38.49409921128294,27.264677907437477,13z?hl=en","diş hekimleri","İzmir","mansuroğlu mahallesi 288/4 sokak eminoğlu plaza no:14 kat:1 daire:5",,"false","Uzman Dt. Kutay Karaca Muayenehanesi","4.8","https://www.google.com/maps/search/?api=1&query=Uzman%20Dt.%20Kutay%20Karaca%20Muayenehanesi&query_place_id=ChIJe1_gqupjuRQRcGZcJ5aTlJ0","http://www.kutaykaraca.com/"
"true",,,,,,,,,"true",,,,,"true",,,,,,,,"true",,,,,,,,,,,,,,,,"Kazımdirik, Sakarya Cd. No:1/C, 35100 Bornova/İzmir, Türkiye","Dentist","Dental clinic","Dental implants periodontist","Dental implants provider","Dental radiology","Endodontist","Orthodontist","Pediatric dentist","Periodontist","Teeth whitening service","Dentist","17629365788157950081","Bornova","false","TR","0x14b97df6417f1463:0xf4a816c7aa943881",,"https://lh5.googleusercontent.com/p/AF1QipMc6ah0HXBMiXd42CKC89aeEmrAMbPT_i8TmmNE=w408-h544-k-no","10","false","/g/11j86p2rtf","38.4600745","27.1992935","Kazımdirik","Monday","9 AM to 10 PM","Tuesday","9 AM to 10 PM","Wednesday","9 AM to 10 PM","Thursday","9 AM to 10 PM","Friday","9 AM to 10 PM","Saturday","9 AM to 10 PM","Sunday","Closed","false","+90 232 207 22 00","+902322072200","ChIJYxR_QfZ9uRQRgTiUqscWqPQ","35100",,"9","282",,,,,,"2024-12-13T09:46:18.384Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@38.49409921128294,27.264677907437477,13z?hl=en","diş hekimleri","İzmir","Sakarya Cd. No:1/C",,"false","Özel Avrupadent Bornova Ağız ve Diş Sağlığı Polikliniği","4.8","https://www.google.com/maps/search/?api=1&query=%C3%96zel%20Avrupadent%20Bornova%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi&query_place_id=ChIJYxR_QfZ9uRQRgTiUqscWqPQ","http://www.avrupadent.com.tr/"
"true",,,,,,,,,"true",,,,,"true",,,,"true",,"true",,,,"true",,,"true",,,,,,,,,,,"Ergene, Gediz Cd. No: 52/C, 35100 Bornova/İzmir, Türkiye","Dentist",,,,,,,,,,"Dentist","8193097634129798015","Bornova","false","TR","0x14b97d3aa6710739:0x71b3bae3ac66637f",,"https://lh5.googleusercontent.com/p/AF1QipOuCzjwl6QE6PxVUrdpMsAN6kdkzUykccxQoLPd=w408-h272-k-no","25","false","/g/11c1mq5z6w","38.4651893","27.20804","Ergene","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 4 PM","Sunday","Closed","false","+90 232 342 48 48","+902323424848","ChIJOQdxpjp9uRQRf2NmrOO6s3E","35100",,"12","332",,,,,,"2024-12-13T09:46:18.384Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@38.49409921128294,27.264677907437477,13z?hl=en","diş hekimleri","İzmir","Gediz Cd. No: 52/C","ÖZEL TUBA ÇELİK AĞIZ ve DİŞ SAĞLIĞI POLİKLİNİĞİ","false","Dentists Tuba Steel","4.7","https://www.google.com/maps/search/?api=1&query=Dentists%20Tuba%20Steel&query_place_id=ChIJOQdxpjp9uRQRf2NmrOO6s3E","http://www.bornovadisdoktoru.com/"
