"additionalInfo/Accessibility/0/Assistive hearing loop","additionalInfo/Accessibility/0/Wheelchair accessible entrance","additionalInfo/Accessibility/0/Wheelchair accessible parking lot","additionalInfo/Accessibility/0/Wheelchair accessible restroom","additionalInfo/Accessibility/0/Wheelchair accessible seating","additionalInfo/Accessibility/0/Wheelchair-accessible car park","additionalInfo/Accessibility/0/Wheelchair-accessible entrance","additionalInfo/Accessibility/0/Wheelchair-accessible seating","additionalInfo/Accessibility/0/Wheelchair-accessible toilet","additionalInfo/Accessibility/1/Assistive hearing loop","additionalInfo/Accessibility/1/Wheelchair accessible entrance","additionalInfo/Accessibility/1/Wheelchair accessible parking lot","additionalInfo/Accessibility/1/Wheelchair accessible restroom","additionalInfo/Accessibility/1/Wheelchair accessible seating","additionalInfo/Accessibility/1/Wheelchair-accessible car park","additionalInfo/Accessibility/1/Wheelchair-accessible entrance","additionalInfo/Accessibility/1/Wheelchair-accessible seating","additionalInfo/Accessibility/1/Wheelchair-accessible toilet","additionalInfo/Accessibility/2/Assistive hearing loop","additionalInfo/Accessibility/2/Wheelchair accessible entrance","additionalInfo/Accessibility/2/Wheelchair accessible parking lot","additionalInfo/Accessibility/2/Wheelchair accessible restroom","additionalInfo/Accessibility/2/Wheelchair accessible seating","additionalInfo/Accessibility/2/Wheelchair-accessible entrance","additionalInfo/Accessibility/2/Wheelchair-accessible seating","additionalInfo/Accessibility/2/Wheelchair-accessible toilet","additionalInfo/Accessibility/3/Wheelchair accessible parking lot","additionalInfo/Accessibility/3/Wheelchair accessible seating","additionalInfo/Accessibility/3/Wheelchair-accessible seating","additionalInfo/Accessibility/3/Wheelchair-accessible toilet","additionalInfo/Accessibility/4/Assistive hearing loop","additionalInfo/Accessibility/4/Wheelchair-accessible toilet","additionalInfo/Amenities/0/Gender-neutral restroom","additionalInfo/Amenities/0/Gender-neutral toilets","additionalInfo/Amenities/0/Restroom","additionalInfo/Amenities/0/Toilets","additionalInfo/Amenities/1/Restroom","additionalInfo/Amenities/1/Toilets","additionalInfo/Children/0/Nursing room","additionalInfo/From the business/0/Identifies as women-owned","additionalInfo/Parking/0/Free multi-storey car park","additionalInfo/Parking/0/Free of charge street parking","additionalInfo/Parking/0/Free parking garage","additionalInfo/Parking/0/Free parking lot","additionalInfo/Parking/0/Free street parking","additionalInfo/Parking/0/On-site parking","additionalInfo/Parking/1/Free of charge street parking","additionalInfo/Parking/1/Free parking lot","additionalInfo/Parking/1/Free street parking","additionalInfo/Parking/1/On-site parking","additionalInfo/Parking/2/Free parking lot","additionalInfo/Parking/2/Free street parking","additionalInfo/Parking/2/On-site parking","additionalInfo/Parking/3/On-site parking","additionalInfo/Parking/4/Paid multi-storey car park","additionalInfo/Parking/4/Paid parking garage","additionalInfo/Parking/4/Paid street parking","additionalInfo/Parking/5/Paid parking lot","additionalInfo/Parking/6/Paid street parking","additionalInfo/Planning/0/Appointment required","additionalInfo/Service options/0/On-site services","additionalInfo/Service options/0/Onsite services","address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","cid","city","claimThisBusiness","countryCode","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","subTitle","temporarilyClosed","title","totalScore","url","website"
,"true",,,,,,,,,,"true",,,,,,,,,,"true",,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"Cengizhan, Natoyolu Caddesı No:175/A, 06480 Mamak/Ankara, Türkiye","Dentist","Dental clinic",,,,,,,,,"Dentist","5373156410789933057","Mamak","false","TR","0x14d3514c1f833edf:0x4a91494993bf3001",,"https://lh5.googleusercontent.com/p/AF1QipNMU8x-A4prClhFQQnp71ASDPKP0_fIYzSJm8jM=w426-h240-k-no","28","false","/g/11t505hd8f","39.9040616","32.9174628","Cengizhan","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 5 PM","Sunday","Closed","false","+90 530 575 53 23","+905305755323","ChIJ3z6DH0xR0xQRATC_k0lJkUo","06480",,"34","143","140","0","3","0","0","2024-12-13T09:42:51.549Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.92893568258897,33.02672653137644,13z?hl=en","diş hekimleri","Ankara","Natoyolu Caddesı No:175/A",,"false","Ece Dent Ağız ve Diş Sağlığı Polikliniği","4.9","https://www.google.com/maps/search/?api=1&query=Ece%20Dent%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi&query_place_id=ChIJ3z6DH0xR0xQRATC_k0lJkUo","http://www.ozelecedent.com/"
,"true",,,,,,,,,,"true",,,,,,,,,,"true",,,,,,"true",,,,,"true",,,,"true",,"true",,,,,,,"true",,,,,,,,,,,,,,,,"true","Ege, Natoyolu Caddesı No:144 D:E, 06270 Mamak/Ankara, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","13085106013014353669","Mamak","false","TR","0x14d351b5c3122d33:0xb597a2974a0c6705",,"https://lh5.googleusercontent.com/p/AF1QipMlIKxCrXKDsnsFPLE20kMIC-hQpg80u6NKHGUr=w408-h544-k-no","9","false","/g/11shwjh8f1","39.9020908","32.9180499","Ege","Monday","9:30 AM to 9 PM","Tuesday","9:30 AM to 9 PM","Wednesday","9:30 AM to 9 PM","Thursday","9:30 AM to 9 PM","Friday","9:30 AM to 9 PM","Saturday","9:30 AM to 9 PM","Sunday","11 AM to 5 PM","false","+90 312 911 76 60","+903129117660","ChIJMy0Sw7VR0xQRBWcMSpeil7U","06270",,"39","178","173","0","4","0","1","2024-12-13T09:42:51.549Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.92893568258897,33.02672653137644,13z?hl=en","diş hekimleri","Ankara","Natoyolu Caddesı No:144 D:E",,"false","Dentwell Diş Kliniği - Mamak Diş Kliniği","4.9","https://www.google.com/maps/search/?api=1&query=Dentwell%20Di%C5%9F%20Klini%C4%9Fi%20-%20Mamak%20Di%C5%9F%20Klini%C4%9Fi&query_place_id=ChIJMy0Sw7VR0xQRBWcMSpeil7U","https://dentwell.com.tr/"
,"true",,,,,,,,,,"true",,,,,,,,,,"true",,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"Mustafa Kemal mahallesi Maidan iş Merkezi 2118. Cadde , B blok ofis No:6, 06510 Çankaya/Ankara, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","14926132556997332659","Çankaya","false","TR","0x14d347a7d89c0e89:0xcf24467a82380eb3",,"https://lh5.googleusercontent.com/p/AF1QipMJCklFjmQ9fZQpFgHACBRAtjNX86nQQ_YsTMcS=w408-h306-k-no","25","false","/g/11pr52kf04","39.9099861","32.7647264","Mustafa Kemal","Monday","9 AM to 6:30 PM","Tuesday","9 AM to 6:30 PM","Wednesday","9 AM to 6:30 PM","Thursday","9 AM to 6:30 PM","Friday","9 AM to 6:30 PM","Saturday","9 AM to 4 PM","Sunday","Closed","false","+90 312 466 75 99","+903124667599","ChIJiQ6c2KdH0xQRsw44gnpGJM8","06510",,"17","54",,,,,,"2024-12-13T09:42:52.066Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.616552758705524,32.893342265101154,13z?hl=en","diş hekimleri","Ankara","Mustafa Kemal mahallesi Maidan iş Merkezi 2118. Cadde , B blok ofis No:6",,"false","Denttera Ağız ve Diş Sağlığı Polikliniği","4.9","https://www.google.com/maps/search/?api=1&query=Denttera%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi&query_place_id=ChIJiQ6c2KdH0xQRsw44gnpGJM8","https://denttera.com.tr/"
,"true",,,,,,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"Ahi Mesut, 1906. Sk. No:3/ A, 06794 Etimesgut/Ankara, Türkiye","Dentist",,,,,,,,,,"Dentist","14473615763396473910","Etimesgut","false","TR","0x14d3391416ed4899:0xc8dc9cda30bdb436",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qpOOMyZ5KqKBpSTZTP3IkA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=189.19128&pitch=0&thumbfov=100","4","false","/g/11t28cjq4w","39.935462","32.6379671","Ahi Mesut","Monday","10 AM to 9 PM","Tuesday","10 AM to 9 PM","Wednesday","10 AM to 9 PM","Thursday","10 AM to 9 PM","Friday","10 AM to 9 PM","Saturday","12 to 8 PM","Sunday","Closed","false","+90 533 143 12 82","+905331431282","ChIJmUjtFhQ50xQRNrS9MNqc3Mg","06794",,"102","0",,,,,,"2024-12-13T09:42:54.184Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.92893568258897,32.62657373255058,13z?hl=en","diş hekimleri","Ankara","1906. Sk. No:3/ A",,"false","Dr. Alptuğ Kendirci/ Ağız Diş, Çene Cerrahisi ve İmplantoloji Uzmanı Etimesgut/ ANKARA",,"https://www.google.com/maps/search/?api=1&query=Dr.%20Alptu%C4%9F%20Kendirci%2F%20A%C4%9F%C4%B1z%20Di%C5%9F%2C%20%C3%87ene%20Cerrahisi%20ve%20%C4%B0mplantoloji%20Uzman%C4%B1%20Etimesgut%2F%20ANKARA&query_place_id=ChIJmUjtFhQ50xQRNrS9MNqc3Mg","http://www.alptugkendirci.com/"
,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ümit, Özel Candent Ümitköy Ağız ve Diş Sağlığı Merkezi, 2521. Sk. No:14, 06810 Çankaya/Ankara, Türkiye","Dentist",,,,,,,,,,"Dentist","6988771483732001219","Çankaya","false","TR","0x14d339c254d2103f:0x60fd1aa2e839c1c3",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bPuKpqOCkKMaUOU-i-OsBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=283.15598&pitch=0&thumbfov=100","3","false","/g/11q4bvlrkn","39.8936491","32.6984742","Ümit",,,,,,,,,,,,,,,"false","+90 850 474 7168","+908504747168","ChIJPxDSVMI50xQRw8E56KIa_WA","06810",,"105","0",,,,,,"2024-12-13T09:42:54.184Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.92893568258897,32.62657373255058,13z?hl=en","diş hekimleri","Ankara","Özel Candent Ümitköy Ağız ve Diş Sağlığı Merkezi, 2521. Sk. No:14",,"false","Diş Hekimi Erdi Karataş",,"https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Erdi%20Karata%C5%9F&query_place_id=ChIJPxDSVMI50xQRw8E56KIa_WA","https://www.doktorsitesi.com/erdi-karatas/dis-hekimi/ankara"
,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kazım Karabekir, Mahir Apt, İstasyon Cad. No:71, 06794 Etimesgut/Ankara, Türkiye","Dentist",,,,,,,,,,"Dentist","9097336139180268686","Etimesgut","false","TR","0x14d3394b79c31871:0x7e403b04d229dc8e",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FHHeZzYtjnBrPe4pvTh0YA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=248.55011&pitch=0&thumbfov=100","4","false","/g/11t31ysq6p","39.9528171","32.6391191","Kazım Karabekir",,,,,,,,,,,,,,,"false","+90 850 474 7308","+908504747308","ChIJcRjDeUs50xQRjtwp0gQ7QH4","06794",,"108","4","2","0","2","0","0","2024-12-13T09:42:54.184Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.92893568258897,32.62657373255058,13z?hl=en","diş hekimleri","Ankara","Mahir Apt, İstasyon Cad. No:71",,"false","Uzman Diş Hekimi Zeynep Öncel Torun","3","https://www.google.com/maps/search/?api=1&query=Uzman%20Di%C5%9F%20Hekimi%20Zeynep%20%C3%96ncel%20Torun&query_place_id=ChIJcRjDeUs50xQRjtwp0gQ7QH4","https://www.doktorsitesi.com/uzm-dt-zeynep-oncel-torun/dis-hekimi-endodonti/ankara"
,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,"true","Altay, Söğüt Cd. 20/A, 06820 Etimesgut/Ankara, Türkiye","Dentist",,,,,,,,,,"Dentist","11720067727149552467","Etimesgut","false","TR","0x2072f23241bbee7f:0xa2a60b809444d353",,"https://lh5.googleusercontent.com/p/AF1QipNMOjKxbfUVURfd0izI3tUmMh6oHtL9ZR8tjtYk=w408-h540-k-no","2","false","/g/11wbfhsn60","39.966102","32.6445255","Altay","Monday","9 AM to 9 PM","Tuesday","9 AM to 9 PM","Wednesday","9 AM to 9 PM","Thursday","9 AM to 9 PM","Friday","9 AM to 9 PM","Saturday","10 AM to 9 PM","Sunday","Closed","false","+90 544 211 24 83","+905442112483","ChIJf-67QTLyciARU9NElIALpqI","06820",,"109","0",,,,,,"2024-12-13T09:42:54.184Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.92893568258897,32.62657373255058,13z?hl=en","diş hekimleri","Ankara","Söğüt Cd. 20/A",,"false","Diş Hekimi Mehmet Tekeli",,"https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Mehmet%20Tekeli&query_place_id=ChIJf-67QTLyciARU9NElIALpqI","https://tekdentalclinics.com/"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Elvan, 1935. Sk. No:5, 06794 Etimesgut/Ankara, Türkiye","Dentist",,,,,,,,,,"Dentist","7459603582920283127","Etimesgut","false","TR","0x14d3395a1e429a71:0x6785d5ef9d31d3f7",,"https://lh5.googleusercontent.com/p/AF1QipNeTPmJzBGg29NRHjMB7wHBvz01XCl5xAONHVP6=w408-h494-k-no","2","false","/g/11w39r0qlc","39.9540568","32.6281971","Elvan","Monday","4 to 10 PM","Tuesday","4 to 10 PM","Wednesday","4 to 10 PM","Thursday","4 to 10 PM","Friday","4 to 10 PM","Saturday","10 AM to 6 PM","Sunday","Closed","false","+90 850 474 7436","+908504747436","ChIJcZpCHlo50xQR99Mxne_VhWc","06794",,"110","0",,,,,,"2024-12-13T09:42:54.184Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.92893568258897,32.62657373255058,13z?hl=en","diş hekimleri","Ankara","1935. Sk. No:5",,"false","Ankara-Diş hekimi Bilge Çokoy",,"https://www.google.com/maps/search/?api=1&query=Ankara-Di%C5%9F%20hekimi%20Bilge%20%C3%87okoy&query_place_id=ChIJcZpCHlo50xQR99Mxne_VhWc","https://www.doktorsitesi.com/bilge-cokoy/dis-hekimi/ankara"
,"true",,,,,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Şehit Osman Avcı, 1419. Cd. No:18, 06820 Etimesgut/Ankara, Türkiye","Dentist",,,,,,,,,,"Dentist","6564849699077443430","Etimesgut","false","TR","0x14d337749eafa3b5:0x5b1b0804ed574f66",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NsX-ieL1b9Njn_FepgziyQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=29.11401&pitch=0&thumbfov=100","1","false","/g/11jygg5cj4","39.9693298","32.6555099","Şehit Osman Avcı",,,,,,,,,,,,,,,"false",,,"ChIJtaOvnnQ30xQRZk9X7QQIG1s","06820",,"113","1","1","0","0","0","0","2024-12-13T09:42:54.184Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.92893568258897,32.62657373255058,13z?hl=en","diş hekimleri","Ankara","1419. Cd. No:18",,"false","Uzm. Dt. Ada Gizem Dülgar, Diş Hekimi","5","https://www.google.com/maps/search/?api=1&query=Uzm.%20Dt.%20Ada%20Gizem%20D%C3%BClgar%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJtaOvnnQ30xQRZk9X7QQIG1s","https://www.doktortakvimi.com/ada-gizem-dulgar/dis-hekimi-periodontoloji/ankara?utm_source=google&utm_medium=gmb&utm_campaign=263440&utm_content=website"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Selçuklu, İbni Sina Sk. No:54 D:B, 06930 Sincan/Ankara, Türkiye","Dentist",,,,,,,,,,"Dentist","17434312158215100087","Sincan","false","TR","0x14d33b6fdd525f4b:0xf1f31e8975af56b7",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dwFtp7mJetQ4qpiJwP-tOA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=77.59897&pitch=0&thumbfov=100","3","false","/g/11v62hg8hj","39.9547116","32.5973248","Selçuklu","Monday","10 AM to 9 PM","Tuesday","10 AM to 9 PM","Wednesday","10 AM to 9 PM","Thursday","10 AM to 9 PM","Friday","10 AM to 9 PM","Saturday","10 AM to 9 PM","Sunday","Closed","false","+90 501 132 25 92","+905011322592","ChIJS19S3W870xQRt1avdYke8_E","06930",,"114","0",,,,,,"2024-12-13T09:42:54.184Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.92893568258897,32.62657373255058,13z?hl=en","diş hekimleri","Ankara","İbni Sina Sk. No:54 D:B",,"false","Diş Hekimi Mehmet Eren SÜRAL",,"https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Mehmet%20Eren%20S%C3%9CRAL&query_place_id=ChIJS19S3W870xQRt1avdYke8_E","https://instagram.com/dtmehmeterensural?utm_source=qr&igshid=NGExMmI2YTkyZg%3D%3D"
,"true",,,,,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mutlukent, Angora Bulvarı 2015.cad 4/11, 06810 Çankaya/Ankara, Türkiye","Dentist","Pediatric dentist",,,,,,,,,"Dentist","7200737967166504656","Çankaya","false","TR","0x14d33950627e2cff:0x63ee2907ada0bed0",,"https://lh5.googleusercontent.com/p/AF1QipNBADuIvfLmVDFo-Qdw2DPJgFNPsh0Zu80VOXW9=w408-h517-k-no","4","false","/g/11pdmm3mqt","39.8871299","32.7169869","Mutlukent",,,,,,,,,,,,,,,"false",,,"ChIJ_yx-YlA50xQR0L6grQcp7mM","06810",,"120","0",,,,,,"2024-12-13T09:42:54.184Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.92893568258897,32.62657373255058,13z?hl=en","diş hekimleri","Ankara","Mutlukent, Angora Bulvarı 2015.cad 4/11",,"false","Uzm. Dt. Tanyel Özkan Çendek, Diş Hekimi",,"https://www.google.com/maps/search/?api=1&query=Uzm.%20Dt.%20Tanyel%20%C3%96zkan%20%C3%87endek%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJ_yx-YlA50xQR0L6grQcp7mM","https://www.doktortakvimi.com/tanyel-ozkan-cendek/dis-hekimi-cocuk-dis-hekimligi-pedodonti/ankara?utm_source=google&utm_medium=gmb&utm_campaign=256600&utm_content=website"
,"true",,,,,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Harman, Mamak çarşı içi caddesi, 94. Sk. 2/A, 06260 Mamak/Ankara, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","13377639438930215596","Mamak","false","TR","0x14d35103de6e793b:0xb9a6ec3122b102ac",,"https://lh5.googleusercontent.com/p/AF1QipPCwdGut1Kt_VWvxYIj9rTAnnkCP2XLHDFAPtx5=w408-h408-k-no","12","false","/g/11try62xtk","39.9335857","32.9096961","Harman","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 7 PM","Sunday","9 AM to 7 PM","false","+90 549 507 37 70","+905495073770","ChIJO3lu3gNR0xQRrAKxIjHsprk","06260",,"43","165","162","0","3","0","0","2024-12-13T09:42:55.749Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.92893568258897,33.02672653137644,13z?hl=en","diş hekimleri","Ankara","Mamak çarşı içi caddesi, 94. Sk. 2/A",,"false","Dentacenter Mamak Çarşı","4.9","https://www.google.com/maps/search/?api=1&query=Dentacenter%20Mamak%20%C3%87ar%C5%9F%C4%B1&query_place_id=ChIJO3lu3gNR0xQRrAKxIjHsprk","https://dentacenter.com/"
,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Çağlayan, Tıp Fakültesi Cd. 254/a, 06630 Mamak/Ankara, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","1326031945308705935","Mamak","false","TR","0x14d351d0e5d0884f:0x1267030754f2148f",,"https://lh5.googleusercontent.com/p/AF1QipPPyZ1YUUHTMP8-n8HAVTs_1tw52uj0_6-kzW1H=w408-h306-k-no","8","false","/g/1hhk1ljkp","39.9299631","32.9103339","Çağlayan","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 7 PM","Sunday","9 AM to 7 PM","false","+90 312 390 54 80","+903123905480","ChIJT4jQ5dBR0xQRjxTyVAcDZxI","06630",,"44","97","66","3","26","1","1","2024-12-13T09:42:55.749Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.92893568258897,33.02672653137644,13z?hl=en","diş hekimleri","Ankara","Tıp Fakültesi Cd. 254/a",,"false","Mutludent Ağız ve Diş Sağlığı Polikliniği","3.8","https://www.google.com/maps/search/?api=1&query=Mutludent%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi&query_place_id=ChIJT4jQ5dBR0xQRjxTyVAcDZxI","https://www.mutludent.com/"
,"true",,,,,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Durali Alıç, 928. Cd No:10/A-B, 06000 Mamak/Ankara, Türkiye","Dentist",,,,,,,,,,"Dentist","13213228930011130233","Mamak","false","TR","0x14d351b613a0add1:0xb75ed1b4853a6979",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Eza6XFTGZp7DSA1YQBhQ1Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=220.71127&pitch=0&thumbfov=100","1","false","/g/11trdtvk8m","39.9130467","32.9305948","Durali Alıç",,,,,,,,,,,,,,,"false","+90 850 333 8344","+908503338344","ChIJ0a2gE7ZR0xQReWk6hbTRXrc","06000",,"50","1","1","0","0","0","0","2024-12-13T09:42:55.750Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.92893568258897,33.02672653137644,13z?hl=en","diş hekimleri","Ankara","928. Cd No:10/A-B",,"false","Dt. Hüseyin Can Bulut","5","https://www.google.com/maps/search/?api=1&query=Dt.%20H%C3%BCseyin%20Can%20Bulut&query_place_id=ChIJ0a2gE7ZR0xQReWk6hbTRXrc","https://www.doktortakvimi.com/huseyin-can-bulut-2/dis-hekimi/ankara?utm_source=google&utm_medium=gmb&utm_campaign=268065&utm_content=url_appointment"
,"true",,,,,,,,,,"true",,,,,,,,,,"true",,,,,,"true",,,,,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"Cengizhan mahallesi sultan fatih caddesi 18DH, 06480 Mamak/Ankara, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","2481508756221755344","Mamak","false","TR","0x14d351750ad51235:0x22701710f19e7fd0",,"https://lh5.googleusercontent.com/p/AF1QipMMJzKfuy8yh3qoQGj8uKCTzrKTbyzPYFsDIKbP=w408-h408-k-no","20","false","/g/11r6hb3s8w","39.8942937","32.9275503","Cengizhan","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 7 PM","Sunday","Closed","false","+90 544 768 30 22","+905447683022","ChIJNRLVCnVR0xQR0H-e8RAXcCI","06480",,"56","432","411","5","15","1","0","2024-12-13T09:42:55.750Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.92893568258897,33.02672653137644,13z?hl=en","diş hekimleri","Ankara","Cengizhan mahallesi sultan fatih caddesi 18DH",,"false","Dentacenter Natoyolu","4.8","https://www.google.com/maps/search/?api=1&query=Dentacenter%20Natoyolu&query_place_id=ChIJNRLVCnVR0xQR0H-e8RAXcCI","https://dentacenter.com/"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,"no:25, Ümitköy Kavşağı, 06810 Çankaya, Türkiye","Dentist","Cosmetic dentist","Dental clinic","Dental implants periodontist","Dental laboratory","Endodontist","Orthodontist","Pediatric dentist","Specialized clinic",,"Dentist","10735421929689656014","Çankaya","false","TR","0x14d3387b377b977f:0x94fbe15dc9172ace",,"https://lh5.googleusercontent.com/p/AF1QipPUBV9LPc9hS4rR1qGJPbblWB2iTGc1uWWN_hIJ=w408-h272-k-no","49","false","/g/11bytts1jz","39.9005364","32.7076085","Mutlukent","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 7 PM","Sunday","Closed","false","+90 312 241 47 46","+903122414746","ChIJf5d7N3s40xQRzioXyV3h-5Q","06810",,"121","32","27","0","4","1","0","2024-12-13T09:42:58.295Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.92893568258897,32.62657373255058,13z?hl=en","diş hekimleri","Ankara","no:25, Ümitköy Kavşağı",,"false","Dr. Dt. Kerem Aras - Protez Uzmanı - Ümitköy Zirkon İmplant Estetik Ortodonti","4.4","https://www.google.com/maps/search/?api=1&query=Dr.%20Dt.%20Kerem%20Aras%20-%20Protez%20Uzman%C4%B1%20-%20%C3%9Cmitk%C3%B6y%20Zirkon%20%C4%B0mplant%20Estetik%20Ortodonti&query_place_id=ChIJf5d7N3s40xQRzioXyV3h-5Q","http://www.keremaras.com/"
