"additionalInfo/Accessibility/0/Assistive hearing loop","additionalInfo/Accessibility/0/Wheelchair accessible entrance","additionalInfo/Accessibility/0/Wheelchair accessible parking lot","additionalInfo/Accessibility/0/Wheelchair accessible restroom","additionalInfo/Accessibility/0/Wheelchair accessible seating","additionalInfo/Accessibility/0/Wheelchair-accessible car park","additionalInfo/Accessibility/0/Wheelchair-accessible toilet","additionalInfo/Accessibility/1/Wheelchair accessible entrance","additionalInfo/Accessibility/1/Wheelchair accessible parking lot","additionalInfo/Accessibility/1/Wheelchair accessible restroom","additionalInfo/Accessibility/1/Wheelchair accessible seating","additionalInfo/Accessibility/1/Wheelchair-accessible entrance","additionalInfo/Accessibility/1/Wheelchair-accessible toilet","additionalInfo/Accessibility/2/Wheelchair accessible entrance","additionalInfo/Accessibility/2/Wheelchair accessible parking lot","additionalInfo/Accessibility/2/Wheelchair accessible restroom","additionalInfo/Accessibility/2/Wheelchair accessible seating","additionalInfo/Accessibility/2/Wheelchair-accessible seating","additionalInfo/Accessibility/2/Wheelchair-accessible toilet","additionalInfo/Accessibility/3/Wheelchair accessible restroom","additionalInfo/Accessibility/3/Wheelchair accessible seating","additionalInfo/Accessibility/3/Wheelchair-accessible toilet","additionalInfo/Accessibility/4/Wheelchair accessible seating","additionalInfo/Amenities/0/Gender-neutral restroom","additionalInfo/Amenities/0/Gender-neutral toilets","additionalInfo/Amenities/0/Restroom","additionalInfo/Amenities/0/Toilets","additionalInfo/Amenities/1/Restroom","additionalInfo/Amenities/1/Toilets","additionalInfo/Children/0/Nursing room","additionalInfo/From the business/0/Identifies as women-owned","additionalInfo/Parking/0/Free parking lot","additionalInfo/Parking/0/Paid parking garage","additionalInfo/Parking/1/Free street parking","additionalInfo/Parking/1/Paid street parking","additionalInfo/Parking/2/On-site parking","additionalInfo/Planning/0/Appointment required","additionalInfo/Service options/0/Onsite services","address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","cid","city","claimThisBusiness","countryCode","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","subTitle","temporarilyClosed","title","totalScore","url","website"
,"true",,,,,,,"true",,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,"Şirinyalı, Altınbaş Plaza, 1497. Sk. No:17, 07160 Muratpaşa/Antalya, Türkiye","Cosmetic dentist",,,,,,,,,,"Cosmetic dentist","6164163746448667374","Muratpaşa","false","TR","0x14c39b5a3eb7df51:0x558b8244ac69f2ee",,"https://lh5.googleusercontent.com/p/AF1QipMrkHd4DCe9uyl5hjsVMi2l3QUzpRFe3Ke6MsIr=w408-h544-k-no","32","false","/g/11s2q7xy6q","36.8611196","30.7357601","Şirinyalı","Monday","9 AM to 6 PM","Tuesday","9 AM to 6 PM","Wednesday","9 AM to 6 PM","Thursday","9 AM to 6 PM","Friday","9 AM to 6 PM","Saturday","9 AM to 6 PM","Sunday","Closed","false","+90 530 977 31 85","+905309773185","ChIJUd-3PlqbwxQR7vJprESCi1U","07160",,"48","4","4","0","0","0","0","2024-12-13T09:45:17.621Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.85909845192381,30.73735442786738,16z?hl=en","diş hekimleri","Antalya","Altınbaş Plaza, 1497. Sk. No:17",,"false","Diş Hekimi Mustafa Kayacan","5","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Mustafa%20Kayacan&query_place_id=ChIJUd-3PlqbwxQR7vJprESCi1U","https://www.doktortakvimi.com/mustafa-kayacan-2/dis-hekimi/antalya?utm_source=google&utm_medium=gmb&utm_campaign=252572&utm_content=website"
,"true",,,,,,,"true",,,,,,,"true",,,,,,,,"true",,,,"true",,,,,,,,,,,"Zümrütova, Sinanoğlu Cd. No:69/A, 07200 Muratpaşa/Antalya, Türkiye","Dental clinic","Dentist",,,,,,,,,"Dental clinic","12591187682598319894","Muratpaşa","false","TR","0x14c39018c8b2b5db:0xaebce27c818bf716",,"https://lh5.googleusercontent.com/p/AF1QipNTgK86sqWqFPBfBpviAFX5x7qHvTo-DQTVfnSP=w408-h271-k-no","90","false","/g/11gzx4h2n","36.86126","30.745314","Zümrütova","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 7 PM","Sunday","Closed","false","+90 242 243 17 27","+902422431727","ChIJ27WyyBiQwxQRFveLgXzivK4","07200",,"49","85","74","2","9","0","0","2024-12-13T09:45:17.621Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.85909845192381,30.73735442786738,16z?hl=en","diş hekimleri","Antalya","Sinanoğlu Cd. No:69/A","Apeks Ağız ve Diş Sağlığı Polikliniği -Apex Dental Turkey/Antalya","false","Apex Dental Clinic - Antalya","4.6","https://www.google.com/maps/search/?api=1&query=Apex%20Dental%20Clinic%20-%20Antalya&query_place_id=ChIJ27WyyBiQwxQRFveLgXzivK4","https://www.apexdentalturkey.com/"
,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,"Şirinyalı, İsmet Gökşen Cd. Çınar Sitesi B Blok No:106 D:3, 07160 Muratpaşa/Antalya, Türkiye","Dentist",,,,,,,,,,"Dentist","13890931567009010763","Muratpaşa","false","TR","0x14c39ae3d082ce2f:0xc0c680a9b2d5144b",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=j4_EAgT0za3_QmYiQGZUiw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=193.1442&pitch=0&thumbfov=100","1","false","/g/1td8gm82","36.8582138","30.7424038","Şirinyalı","Monday","9 AM to 5 PM","Tuesday","9 AM to 5 PM","Wednesday","9 AM to 5 PM","Thursday","9 AM to 5 PM","Friday","9 AM to 5 PM","Saturday","9 AM to 5 PM","Sunday","Closed","false","+90 242 324 46 16","+902423244616","ChIJL86C0OOawxQRSxTVsqmAxsA","07160",,"51","11","10","1","0","0","0","2024-12-13T09:45:17.622Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.85909845192381,30.73735442786738,16z?hl=en","diş hekimleri","Antalya","İsmet Gökşen Cd. Çınar Sitesi B Blok No:106 D:3",,"false","Özel Lara Ağız Ve Diş Sağlığı polikliniği","4.9","https://www.google.com/maps/search/?api=1&query=%C3%96zel%20Lara%20A%C4%9F%C4%B1z%20Ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20poliklini%C4%9Fi&query_place_id=ChIJL86C0OOawxQRSxTVsqmAxsA","https://www.laradispoliklinigi.com/"
,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,"Şirinyalı İsmet Gökşen Caddesi & 1500 Sk. Tan Apt, D:1/4, 07160 Muratpaşa/Antalya, Türkiye","Dentist",,,,,,,,,,"Dentist","11464956100458104538","Muratpaşa","false","TR","0x14c39ae909e3da3b:0x9f1bb4d45540c6da",,"https://lh5.googleusercontent.com/p/AF1QipOeYNIz9Ls28D6rf-Qv5qjAhLhL0IjHoJV9LHY5=w408-h369-k-no","13","false","/g/11fzb1nggx","36.858716","30.7426043","Şirinyalı","Monday","9 AM to 6 PM","Tuesday","9 AM to 6 PM","Wednesday","9 AM to 6 PM","Thursday","9 AM to 6 PM","Friday","9 AM to 6 PM","Saturday","9 AM to 6 PM","Sunday","Closed","false","+90 850 474 7861","+908504747861","ChIJO9rjCemawxQR2sZAVdS0G58","07160",,"53","4","4","0","0","0","0","2024-12-13T09:45:17.622Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.85909845192381,30.73735442786738,16z?hl=en","diş hekimleri","Antalya","Şirinyalı İsmet Gökşen Caddesi & 1500 Sk. Tan Apt, D:1/4",,"false","Dr.Damla Şahbazoğlu Ortodontist","5","https://www.google.com/maps/search/?api=1&query=Dr.Damla%20%C5%9Eahbazo%C4%9Flu%20Ortodontist&query_place_id=ChIJO9rjCemawxQR2sZAVdS0G58","http://drsahbazoglu.com/"
,"true",,,,,,,"true",,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,"Şirinyalı, Güzel Apartmanı, İsmet Gökşen Cd. No:18/A, 07230 Muratpaşa/Antalya, Türkiye","Endodontist","Dentist",,,,,,,,,"Endodontist","8933969591005711190","Muratpaşa","false","TR","0x14c39a95d39965a3:0x7bfbd60242098b56",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aSbtlxBeWNyy8J3n3cKWFw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=188.90971&pitch=0&thumbfov=100","1","false","/g/11h9h8zf93","36.8589706","30.7365398","Şirinyalı","Monday","9 AM to 6 PM","Tuesday","9 AM to 6 PM","Wednesday","9 AM to 6 PM","Thursday","9 AM to 6 PM","Friday","9 AM to 6 PM","Saturday","9 AM to 6 PM","Sunday","Closed","false",,,"ChIJo2WZ05WawxQRVosJQgLW-3s","07230",,"56","0",,,,,,"2024-12-13T09:45:17.622Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.85909845192381,30.73735442786738,16z?hl=en","diş hekimleri","Antalya","Güzel Apartmanı, İsmet Gökşen Cd. No:18/A",,"false","Dr. Dt. Egemen Güldaş",,"https://www.google.com/maps/search/?api=1&query=Dr.%20Dt.%20Egemen%20G%C3%BClda%C5%9F&query_place_id=ChIJo2WZ05WawxQRVosJQgLW-3s","https://www.doktortakvimi.com/egemen-guldas/endodonti-dis-hekimi/antalya?utm_source=google&utm_medium=gmb&utm_campaign=107347"
,"true",,,,,,,"true",,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,"Muratpaşa, 07016 Muratpaşa/Antalya, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","13727307016094458291","Muratpaşa","false","TR","0x14c39aa3b46f8e5d:0xbe8131003109a1b3",,"https://lh5.googleusercontent.com/p/AF1QipPgW1oYmVYthdTVu0REtr3QP7Ibmd0Y0eoNzzA8=w408-h306-k-no","4","false","/g/1tnxyzfj","36.8674844","30.721554","Muratpaşa","Monday","8:30 AM to 6:30 PM","Tuesday","8:30 AM to 6:30 PM","Wednesday","8:30 AM to 6:30 PM","Thursday","8:30 AM to 6:30 PM","Friday","8:30 AM to 6:30 PM","Saturday","8:30 AM to 2 PM","Sunday","Closed","false","+90 242 313 16 16","+902423131616","ChIJXY5vtKOawxQRs6EJMQAxgb4","07016",,"48","22","19","0","3","0","0","2024-12-13T09:45:17.978Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.872835625961905,30.72018931393369,16z?hl=en","diş hekimleri","Antalya",,,"false","Dr. Abdullah Selhan Kaya","4.5","https://www.google.com/maps/search/?api=1&query=Dr.%20Abdullah%20Selhan%20Kaya&query_place_id=ChIJXY5vtKOawxQRs6EJMQAxgb4","http://www.antalyacenecerrahisi.com/"
,"true",,,,,,,"true",,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,"true",,"Yeşilbahçe, Yeşilbahçe Mah Metin Kasapoğlu Caddesi No:44 Armada Apt. D2-3, Metin Kasapoğlu Cd. No:42, 07160 Muratpaşa/Antalya, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","5415221411933039729","Muratpaşa","false","TR","0x14c39aa2c7864dff:0x4b26bb2ede5bac71",,"https://lh5.googleusercontent.com/p/AF1QipML1bLgpuWA1XTIMutoIg_jJnje_B-_gt2YMu6D=w408-h306-k-no","50","false","/g/11fz9xq1zc","36.8681494","30.7222473","Yeşilbahçe","Monday","8:30 AM to 7 PM","Tuesday","8:30 AM to 7 PM","Wednesday","8:30 AM to 7 PM","Thursday","8:30 AM to 7 PM","Friday","8:30 AM to 7 PM","Saturday","8:30 AM to 7 PM","Sunday","Closed","false","+90 242 312 99 19","+902423129919","ChIJ_02Gx6KawxQRcaxb3i67Jks","07160",,"50","45","43","0","1","1","0","2024-12-13T09:45:17.978Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.872835625961905,30.72018931393369,16z?hl=en","diş hekimleri","Antalya","Yeşilbahçe Mah Metin Kasapoğlu Caddesi No:44 Armada Apt. D2-3, Metin Kasapoğlu Cd. No:42","Safedent Diş Kliniği","false","Safedent Dental Clinic","4.9","https://www.google.com/maps/search/?api=1&query=Safedent%20Dental%20Clinic&query_place_id=ChIJ_02Gx6KawxQRcaxb3i67Jks","http://www.safedent.net/"
,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,"Kızıltoprak, Çam Plaza, Aspendos Blv. No:19 D:B, 07300 Muratpaşa/Antalya, Türkiye","Dentist",,,,,,,,,,"Dentist","999455807505459642","Muratpaşa","false","TR","0x14c385fdf3be9e6b:0xddec7c2f71069ba",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YI3LTuygFeXed1IxaTc4jw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=334.6587&pitch=0&thumbfov=100","1","false","/g/11n06r124h","36.8872497","30.7319753","Kızıltoprak",,,,,,,,,,,,,,,"false",,,"ChIJa56-8_2FwxQRumkQ98LH3g0","07300",,"41","0",,,,,,"2024-12-13T09:45:18.126Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.886572799999996,30.73735442786738,16z?hl=en","diş hekimleri","Antalya","Çam Plaza, Aspendos Blv. No:19 D:B",,"false","Uzm. Dr. Dt. Tevfik Yavuz",,"https://www.google.com/maps/search/?api=1&query=Uzm.%20Dr.%20Dt.%20Tevfik%20Yavuz&query_place_id=ChIJa56-8_2FwxQRumkQ98LH3g0","https://www.doktorsitesi.com/uzm-dr-dt-tevfik-yavuz/dis-hekimi/antalya"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mehmetçik, Termesos Blv. Çınar Sitesi D:16B/C, 07300 Muratpaşa/Antalya, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","14785047774981550737","Muratpaşa","false","TR","0x14c385acb84cc9d3:0xcd2f0a9de6f47291",,"https://lh5.googleusercontent.com/p/AF1QipNwkZclZ-DtsBZ4lrPPLGCjnuOq0mHh8RYeEUUq=w408-h272-k-no","6","false","/g/11lng8qtx5","36.8928908","30.7373609","Mehmetçik","Monday","10 AM to 6 PM","Tuesday","10 AM to 6 PM","Wednesday","10 AM to 6 PM","Thursday","10 AM to 6 PM","Friday","10 AM to 6 PM","Saturday","10 AM to 3 PM","Sunday","Closed","false","+90 553 313 60 07","+905533136007","ChIJ08lMuKyFwxQRkXL05p0KL80","07300",,"42","25","25","0","0","0","0","2024-12-13T09:45:18.126Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.886572799999996,30.73735442786738,16z?hl=en","diş hekimleri","Antalya","Termesos Blv. Çınar Sitesi D:16B/C",,"false","ZELA AĞIZ VE DİŞ SAĞLIĞI POLİKLİNİĞİ","5","https://www.google.com/maps/search/?api=1&query=ZELA%20A%C4%9EIZ%20VE%20D%C4%B0%C5%9E%20SA%C4%9ELI%C4%9EI%20POL%C4%B0KL%C4%B0N%C4%B0%C4%9E%C4%B0&query_place_id=ChIJ08lMuKyFwxQRkXL05p0KL80","https://www.zeladentalclinic.com/"
,"true",,,,,,,"true",,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,"Çaybaşı, Guner apt, Değirmenönü Cd. 119 /2, 07000 Muratpaşa/Antalya, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","10216131033391896899","Muratpaşa","false","TR","0x14c385b26ccbd5c9:0x8dc6fd0c282b1943",,"https://lh5.googleusercontent.com/p/AF1QipMolsJz5RID1OBiqiNobgWrdHyroA4uTjK4iJ3d=w408-h408-k-no","21","false","/g/11s8_m4hv_","36.8860676","30.7262708","Çaybaşı","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 7 PM","Sunday","Closed","false","+90 531 595 20 81","+905315952081","ChIJydXLbLKFwxQRQxkrKAz9xo0","07000",,"43","4","4","0","0","0","0","2024-12-13T09:45:18.126Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.886572799999996,30.73735442786738,16z?hl=en","diş hekimleri","Antalya","Guner apt, Değirmenönü Cd. 119 /2",,"false","implant tedavisi - Dtg Dental Gülüş Tasarımı - All on four Zirkonyum kaplama Dental Clinic Beste zahnarzt Tandarts antalya","5","https://www.google.com/maps/search/?api=1&query=implant%20tedavisi%20-%20Dtg%20Dental%20G%C3%BCl%C3%BC%C5%9F%20Tasar%C4%B1m%C4%B1%20-%20All%20on%20four%20Zirkonyum%20kaplama%20Dental%20Clinic%20Beste%20zahnarzt%20Tandarts%20antalya&query_place_id=ChIJydXLbLKFwxQRQxkrKAz9xo0","https://www.dtgdentalklinik.com/"
,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,"Şirinyalı, İsmet Gökşen Cd. No:111/2, 07160 Muratpaşa/Antalya, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","7470546581594917150","Muratpaşa","false","TR","0x14c39b16e32ed095:0x67acb68909f9491e",,"https://lh5.googleusercontent.com/p/AF1QipP12f24NezzA8jkXIBvUAYJ0Wz5LXn-sDdrH5A5=w408-h544-k-no","4","false","/g/11y5dz0y1p","36.858664","30.743905","Şirinyalı","Monday","10 AM to 7 PM","Tuesday","10 AM to 7 PM","Wednesday","10 AM to 7 PM","Thursday","10 AM to 7 PM","Friday","10 AM to 7 PM","Saturday","10 AM to 7 PM","Sunday","Closed","false","+90 554 627 52 72","+905546275272","ChIJldAu4xabwxQRHkn5CYm2rGc","07160",,"61","2","2","0","0","0","0","2024-12-13T09:45:18.639Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.85909845192381,30.73735442786738,16z?hl=en","diş hekimleri","Antalya","İsmet Gökşen Cd. No:111/2",,"false","Marlara Dental Clinic","5","https://www.google.com/maps/search/?api=1&query=Marlara%20Dental%20Clinic&query_place_id=ChIJldAu4xabwxQRHkn5CYm2rGc","https://marlaradentalclinic.com/"
,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,"true",,,,,,,"true","true","Şirinyalı, Diş Hekimi Fuat Kuram, İsmet Gökşen Cd. Ful Apt No : 69 / B, 07160 Muratpaşa/Antalya, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","3036315214245558403","Muratpaşa","false","TR","0x14c39bc72e8f9c89:0x2a232899ab387883",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=M9K583s0LjyzdcCmzlxv9w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=349.15338&pitch=0&thumbfov=100","1","false","/g/11w9yhytbd","36.8590397","30.7375946","Şirinyalı","Monday","9 AM to 6 PM","Tuesday","9 AM to 6 PM","Wednesday","9 AM to 6 PM","Thursday","9 AM to 6 PM","Friday","9 AM to 6 PM","Saturday","9 AM to 6 PM","Sunday","Closed","false","+90 542 180 70 07","+905421807007","ChIJiZyPLsebwxQRg3g4q5koIyo","07160",,"64","0",,,,,,"2024-12-13T09:45:18.639Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.85909845192381,30.73735442786738,16z?hl=en","diş hekimleri","Antalya","Diş Hekimi Fuat Kuram, İsmet Gökşen Cd. Ful Apt No : 69 / B",,"false","Diş Hekimi Fuat Kuram | Dentist Fuat Kuram",,"https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Fuat%20Kuram%20%7C%20Dentist%20Fuat%20Kuram&query_place_id=ChIJiZyPLsebwxQRg3g4q5koIyo","https://kuramdentalclinic.com/"
,"true",,,,,,,"true",,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,"Şirinyalı, İsmet Gökşen Cd. Güzel Apt No:18/A, 07160 Muratpaşa/Antalya, Türkiye","Dentist","Oral surgeon",,,,,,,,,"Dentist","308887987684040743","Muratpaşa","false","TR","0x14c39b2970574723:0x44963fcfd4ae027",,"https://lh5.googleusercontent.com/p/AF1QipNRVXUgmtL8x7D5MF33h7NmSmiKUHA9vywmRTs2=w408-h408-k-no","2","false","/g/11htqdr465","36.8589706","30.7365398","Şirinyalı",,,,,,,,,,,,,,,"false",,,"ChIJI0dXcCmbwxQRJ-BK_fxjSQQ","07160",,"67","0",,,,,,"2024-12-13T09:45:18.639Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.85909845192381,30.73735442786738,16z?hl=en","diş hekimleri","Antalya","İsmet Gökşen Cd. Güzel Apt No:18/A",,"false","Uzm. Dt. Dinçer Kader, Diş Hekimi",,"https://www.google.com/maps/search/?api=1&query=Uzm.%20Dt.%20Din%C3%A7er%20Kader%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJI0dXcCmbwxQRJ-BK_fxjSQQ","https://www.doktortakvimi.com/dincer-kader/dis-hekimi-agiz-dis-ve-cene-cerrahisi/antalya?utm_source=google&utm_medium=gmb&utm_campaign=193950&utm_content=website"
,"true",,,,,,,"true",,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,"Şirinyalı Mahallesi İsmet Gökşen Caddesi 1500 Sokak Tan Apt, No:1/4, 07160 Antalya, Türkiye","Dentist",,,,,,,,,,"Dentist","5193253706209442403","Muratpaşa","false","TR","0x14c39b61af7c19e1:0x481224bb13183a63",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bZ3XV7RMSHP7BNcXWhaL-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=192.14146&pitch=0&thumbfov=100","2","false","/g/11qc1csjn6","36.8587226","30.7429104","Şirinyalı",,,,,,,,,,,,,,,"false",,,"ChIJ4Rl8r2GbwxQRYzoYE7skEkg","07160",,"68","2","2","0","0","0","0","2024-12-13T09:45:18.639Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.85909845192381,30.73735442786738,16z?hl=en","diş hekimleri","Antalya","Şirinyalı Mahallesi İsmet Gökşen Caddesi 1500 Sokak Tan Apt, No:1/4",,"false","Uzm. Dr. Burak Şahbazoğlu, Diş Hekimi","5","https://www.google.com/maps/search/?api=1&query=Uzm.%20Dr.%20Burak%20%C5%9Eahbazo%C4%9Flu%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJ4Rl8r2GbwxQRYzoYE7skEkg","https://www.doktortakvimi.com/burak-sahbazoglu/dis-hekimi-periodontoloji/antalya?utm_source=google&utm_medium=gmb&utm_campaign=133386&utm_content=website"
,"true",,,,,,,"true",,,,,,,"true",,,,,"true",,,"true",,,,"true",,"true",,,,,,,"true",,"Yeşilbahçe, Metin Kasapoğlu Cd. Bakır Apartmanı No:35 K:1 Daire:1, 07070 Muratpaşa/Antalya, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","4109313633609920383","Muratpaşa","false","TR","0x14c39b8a674111db:0x390736fa49fd2f7f",,"https://lh5.googleusercontent.com/p/AF1QipN0GzM8qa10c6y1Qyh4rkycdnwcOlrvFM-CNNAg=w408-h272-k-no","15","false","/g/11vwz44n8z","36.8692724","30.7210737","Yeşilbahçe","Monday","9:30 AM to 6 PM","Tuesday","9:30 AM to 6 PM","Wednesday","9:30 AM to 6 PM","Thursday","9:30 AM to 6 PM","Friday","9:30 AM to 6 PM","Saturday","9:30 AM to 6 PM","Sunday","Closed","false","+90 507 124 12 13","+905071241213","ChIJ2xFBZ4qbwxQRfy_9Sfo2Bzk","07070",,"65","14","13","0","1","0","0","2024-12-13T09:45:18.901Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.872835625961905,30.72018931393369,16z?hl=en","diş hekimleri","Antalya","Metin Kasapoğlu Cd. Bakır Apartmanı No:35 K:1 Daire:1",,"false","DentProfs Dental Clinic | DentProfs Ağız ve Diş Sağlığı Polikliniği","4.7","https://www.google.com/maps/search/?api=1&query=DentProfs%20Dental%20Clinic%20%7C%20DentProfs%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi&query_place_id=ChIJ2xFBZ4qbwxQRfy_9Sfo2Bzk","http://www.dentprofs.com/"
,"true",,,,,,,,"true",,,,,,,,,,,,,,"true",,,,"true",,,,,,,,,"true",,"Gençlik, Tevfik Işık Cd. Cumhuriyet Apt No:15/2, 07160 Muratpaşa/Antalya, Türkiye","Dentist",,,,,,,,,,"Dentist","5088922452482068050","Muratpaşa","false","TR","0x14c39babd5acd0bf:0x469f7c021db40e52",,"https://lh5.googleusercontent.com/p/AF1QipOLcVxKtwrs3wSgZ8zTEHmhP41pKlT8tSb488XO=w408-h611-k-no","9","false","/g/11j0ng20w9","36.87458","30.7145189","Gençlik","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 5 PM","Sunday","Closed","false","+90 543 772 78 78","+905437727878","ChIJv9Cs1aubwxQRUg60HQJ8n0Y","07160",,"66","20","20","0","0","0","0","2024-12-13T09:45:18.901Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.872835625961905,30.72018931393369,16z?hl=en","diş hekimleri","Antalya","Tevfik Işık Cd. Cumhuriyet Apt No:15/2",,"false","White Vibes Dental Clinic / Antalya / Turkey","5","https://www.google.com/maps/search/?api=1&query=White%20Vibes%20Dental%20Clinic%20%2F%20Antalya%20%2F%20Turkey&query_place_id=ChIJv9Cs1aubwxQRUg60HQJ8n0Y","https://whitevibesdental.com/"
,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,"Şirinyalı, İsmet Gökşen Cd., 07050 Muratpaşa/Antalya, Türkiye","Dentist",,,,,,,,,,"Dentist","3601993806006877155","Muratpaşa","true","TR","0x14c39ae855bae105:0x31fcda484a327be3",,"https://lh3.googleusercontent.com/9fpLU7BlAQW_JZTKjShawHNanNw4tng9I84Jnf9eP02xSRvgLXR5DhxhbxpIfBNy=w426-h240-k-no","3","false","/g/11f1wmzf3s","36.858559","30.7438494","Şirinyalı",,,,,,,,,,,,,,,"false","+90 242 316 42 26","+902423164226","ChIJBeG6VeiawxQR43sySkja_DE","07050",,"71","0",,,,,,"2024-12-13T09:45:18.639Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.85909845192381,30.73735442786738,16z?hl=en","diş hekimleri","Antalya","İsmet Gökşen Cd.",,"false","Diş Hekimi Havva Bildir",,"https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Havva%20Bildir&query_place_id=ChIJBeG6VeiawxQR43sySkja_DE","https://www.tavsiyeediyorum.com/dishekimi_21213_havva_bildir.htm"
