"additionalInfo/Accessibility/0/Assistive hearing loop","additionalInfo/Accessibility/0/Wheelchair accessible entrance","additionalInfo/Accessibility/0/Wheelchair accessible parking lot","additionalInfo/Accessibility/0/Wheelchair accessible restroom","additionalInfo/Accessibility/0/Wheelchair accessible seating","additionalInfo/Accessibility/0/Wheelchair-accessible car park","additionalInfo/Accessibility/0/Wheelchair-accessible entrance","additionalInfo/Accessibility/0/Wheelchair-accessible seating","additionalInfo/Accessibility/0/Wheelchair-accessible toilet","additionalInfo/Accessibility/1/Wheelchair accessible entrance","additionalInfo/Accessibility/1/Wheelchair accessible parking lot","additionalInfo/Accessibility/1/Wheelchair accessible restroom","additionalInfo/Accessibility/1/Wheelchair accessible seating","additionalInfo/Accessibility/1/Wheelchair-accessible entrance","additionalInfo/Accessibility/1/Wheelchair-accessible seating","additionalInfo/Accessibility/1/Wheelchair-accessible toilet","additionalInfo/Accessibility/2/Wheelchair accessible entrance","additionalInfo/Accessibility/2/Wheelchair accessible parking lot","additionalInfo/Accessibility/2/Wheelchair accessible restroom","additionalInfo/Accessibility/2/Wheelchair accessible seating","additionalInfo/Accessibility/2/Wheelchair-accessible seating","additionalInfo/Accessibility/2/Wheelchair-accessible toilet","additionalInfo/Accessibility/3/Wheelchair accessible parking lot","additionalInfo/Accessibility/3/Wheelchair accessible restroom","additionalInfo/Accessibility/3/Wheelchair accessible seating","additionalInfo/Accessibility/3/Wheelchair-accessible toilet","additionalInfo/Accessibility/4/Wheelchair accessible seating","additionalInfo/Amenities/0/Gender-neutral restroom","additionalInfo/Amenities/0/Gender-neutral toilets","additionalInfo/Amenities/0/Restroom","additionalInfo/Amenities/0/Toilets","additionalInfo/Amenities/1/Restroom","additionalInfo/Amenities/1/Toilets","additionalInfo/Children/0/Nursing room","additionalInfo/From the business/0/Identifies as women-owned","additionalInfo/Parking/0/Free of charge street parking","additionalInfo/Parking/0/Free parking garage","additionalInfo/Parking/0/Free parking lot","additionalInfo/Parking/0/Free street parking","additionalInfo/Parking/0/On-site parking","additionalInfo/Parking/0/Paid parking garage","additionalInfo/Parking/0/Paid parking lot","additionalInfo/Parking/0/Paid street parking","additionalInfo/Parking/1/Free parking lot","additionalInfo/Parking/1/Free street parking","additionalInfo/Parking/1/On-site parking","additionalInfo/Parking/1/Paid parking garage","additionalInfo/Parking/1/Paid parking lot","additionalInfo/Parking/1/Paid street parking","additionalInfo/Parking/2/Free street parking","additionalInfo/Parking/2/On-site parking","additionalInfo/Parking/2/Paid parking lot","additionalInfo/Parking/2/Paid street parking","additionalInfo/Parking/3/On-site parking","additionalInfo/Parking/3/Paid multi-storey car park","additionalInfo/Parking/3/Paid parking lot","additionalInfo/Parking/3/Paid street parking","additionalInfo/Parking/4/Paid parking garage","additionalInfo/Parking/4/Paid parking lot","additionalInfo/Parking/4/Paid street parking","additionalInfo/Parking/5/Paid parking lot","additionalInfo/Parking/6/Paid street parking","additionalInfo/Planning/0/Appointment required","additionalInfo/Service options/0/On-site services","additionalInfo/Service options/0/Onsite services","address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","cid","city","claimThisBusiness","countryCode","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","subTitle","temporarilyClosed","title","totalScore","url","website"
,,"true",,,,,,,,,"true",,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fikirtepe, Rüzgar Sk. No:44 A1 blok, 34720, 34720 Kadıköy/İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","14173654544488152044","Kadıköy","false","TR","0x14caa50796092eaf:0xc4b2efb685513bec",,"https://lh5.googleusercontent.com/p/AF1QipNoGRr2RQC1Jr5uhg3dJcSs2n70elWcUHueSxxt=w408-h408-k-no","3","false","/g/11ts03tjh1","40.9960422","29.0540523","Fikirtepe",,,,,,,,,,,,,,,"false","+90 506 860 33 68","+905068603368","ChIJry4JlgelyhQR7DtRhbbvssQ","34720",,"60","7","7","0","0","0","0","2024-12-13T09:42:42.022Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.998944450173205,28.998711104867432,14z?hl=en","diş hekimleri","İstanbul","Rüzgar Sk. No:44 A1 blok, 34720",,"false","Dt. Zeynep Melis Güler, Diş Hekimi","5","https://www.google.com/maps/search/?api=1&query=Dt.%20Zeynep%20Melis%20G%C3%BCler%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJry4JlgelyhQR7DtRhbbvssQ","https://www.doktortakvimi.com/zeynep-melis-guler/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=265099&utm_content=website"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fenerbahçe, Fener Kalamış Cd., 34726 Kadıköy/İstanbul, Türkiye","Dentist","Dental clinic",,,,,,,,,"Dentist","3548243590356404773","Kadıköy","false","TR","0x14cab87e9560e69d:0x313de4befbc00a25",,"https://lh5.googleusercontent.com/p/AF1QipP5dmA0vVant4Ii_y6y_aOajmnnAgwUv8kTTQc7=w408-h545-k-no","13","false","/g/1hc3mdgh9","40.9786021","29.0413022","Fenerbahçe",,,,,,,,,,,,,,,"false","+90 216 347 84 64","+902163478464","ChIJneZglX64yhQRJQrA-77kPTE","34726",,"69","21","21","0","0","0","0","2024-12-13T09:42:43.039Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.998944450173205,28.998711104867432,14z?hl=en","diş hekimleri","İstanbul","Fener Kalamış Cd.",,"false","Şevket Tunalı Diş Hekimi","5","https://www.google.com/maps/search/?api=1&query=%C5%9Eevket%20Tunal%C4%B1%20Di%C5%9F%20Hekimi&query_place_id=ChIJneZglX64yhQRJQrA-77kPTE","http://www.sevkettunali.com/"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"Feneryolu, Murat, Mustafa Mazhar Bey Sokağı No 59 apt. D 2, 34726 Kadıköy/İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","2006949358340236599","Kadıköy","false","TR","0x14cac7824127c8ff:0x1bda1dcee2116537",,"https://lh5.googleusercontent.com/p/AF1QipOgglzpgHWxj3XoFWPJc69vQV_Desjxn1v1VA14=w408-h306-k-no","8","false","/g/11c5s84blj","40.9810498","29.0547728","Feneryolu","Monday","10 AM to 7 PM","Tuesday","10 AM to 7 PM","Wednesday","10 AM to 7:30 PM","Thursday","10 AM to 7 PM","Friday","10 AM to 1 PM","Saturday","10 AM to 3 PM","Sunday","Closed","false","+90 216 358 92 39","+902163589239","ChIJ_8gnQYLHyhQRN2UR4s4d2hs","34726",,"84","10","10","0","0","0","0","2024-12-13T09:42:43.920Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.998944450173205,28.998711104867432,14z?hl=en","diş hekimleri","İstanbul","Murat, Mustafa Mazhar Bey Sokağı No 59 apt. D 2",,"false","Diş Hekimi Ali Berkman","5","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Ali%20Berkman&query_place_id=ChIJ_8gnQYLHyhQRN2UR4s4d2hs","https://www.doktortakvimi.com/ali-berkman/dis-hekimi/istanbul#tab=profile-reviews?utm_source=google&utm_medium=gmb&utm_campaign=145170&utm_content=post_book_now"
,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Merkezefendi Mahallesi Gümüşsuyu Davutpaşa Caddesi, G-54. Sk., 34015 İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","16895822130356033098","Zeytinburnu","false","TR","0x14cabbe57a1f626d:0xea7a04b5ac0e164a",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BNKWN3aD_ZZUC8ox_ANGzw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=288.38513&pitch=0&thumbfov=100","1","false","/g/11sb7612z6","41.0125284","28.9099301","Merkezefendi",,,,,,,,,,,,,,,"false",,,"ChIJbWIfeuW7yhQRShYOrLUEeuo","34015",,"82","1","1","0","0","0","0","2024-12-13T09:42:43.945Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.998944450173205,28.930941795132544,14z?hl=en","diş hekimleri","İstanbul","Merkezefendi Mahallesi Gümüşsuyu Davutpaşa Caddesi, G-54. Sk.",,"false","Dt. Seyfettin Yanık, Diş Hekimi","5","https://www.google.com/maps/search/?api=1&query=Dt.%20Seyfettin%20Yan%C4%B1k%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJbWIfeuW7yhQRShYOrLUEeuo","https://www.doktortakvimi.com/seyfettin-yanik/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=166322&utm_content=website"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hasanpaşa, Kurbağalıdere Cd. No:79 D:B, 34722 Kadıköy/İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","11832417652446797807","Kadıköy","true","TR","0x14cab87312a3a70d:0xa435312a00271fef",,"https://lh5.googleusercontent.com/qg2Qg5_PJBSEC-USMF2GmJFDCS-43jxRdSyVOFNR48z_pVJGSj5m_tKSGyrKqskmHw=w426-h240-k-no","3","false","/g/11c6tym3mt","40.9946536","29.0386432","Hasanpaşa",,,,,,,,,,,,,,,"false","+90 216 345 81 30","+902163458130","ChIJDaejEnO4yhQR7x8nACoxNaQ","34722",,"96","6","5","0","1","0","0","2024-12-13T09:42:43.920Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.998944450173205,28.998711104867432,14z?hl=en","diş hekimleri","İstanbul","Kurbağalıdere Cd. No:79 D:B",,"false","Diş Hekimi Burhan Metin Yıkılmaz","4.3","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Burhan%20Metin%20Y%C4%B1k%C4%B1lmaz&query_place_id=ChIJDaejEnO4yhQR7x8nACoxNaQ","https://www.disrandevum.com/burhan-metin-yikilmaz/dis-hekimi/istanbul/"
,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Şehremini, Büyük Saray Meydanı Cd. 62/B, 34104 Fatih/İstanbul, Türkiye","Dentist","Endodontist",,,,,,,,,"Dentist","3496202090862365285","Fatih","false","TR","0x14cabbe00f2d7275:0x3085014728d44a65",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=W4oTOKAfpi-Hm8Kje7Muag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=195.57602&pitch=0&thumbfov=100","1","false","/g/11slkkyy79","41.014686","28.9285915","Şehremini",,,,,,,,,,,,,,,"false","+90 850 333 8344","+908503338344","ChIJdXItD-C7yhQRZUrUKEcBhTA","34104",,"90","2","2","0","0","0","0","2024-12-13T09:42:43.945Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.998944450173205,28.930941795132544,14z?hl=en","diş hekimleri","İstanbul","Büyük Saray Meydanı Cd. 62/B",,"false","Dr. Dt. Münip Çolakoğlu, Diş Hekimi","5","https://www.google.com/maps/search/?api=1&query=Dr.%20Dt.%20M%C3%BCnip%20%C3%87olako%C4%9Flu%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJdXItD-C7yhQRZUrUKEcBhTA","https://www.doktortakvimi.com/munip-colakoglu-2/dis-hekimi-endodonti/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=238525&utm_content=website"
,,,"true",,,,,,,,,,,,,,,,,,,,,,,,"true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"Altunizade Mahallesi Ord. Prof. Dr. Fahrettin Kerim Gökay Caddesi Ekşi İş Merkezi, No:12 D:5, 34662 Üsküdar/İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","7964948168614083866","Üsküdar","false","TR","0x14cab71a0c85d4f7:0x6e892e28c4a3fd1a",,"https://lh5.googleusercontent.com/p/AF1QipOHdAIKzC7U0DDAj5gJF1GDFA4adcL41zqWREfU=w426-h240-k-no","13","false","/g/11mk75mc38","41.0211523","29.0423375","Altunizade","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","Closed","Friday","Closed","Saturday","9 AM to 5 PM","Sunday","Closed","false","+90 537 284 45 50","+905372844550","ChIJ99SFDBq3yhQRGv2jxCguiW4","34662",,"99","22","21","0","1","0","0","2024-12-13T09:42:43.920Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.998944450173205,28.998711104867432,14z?hl=en","diş hekimleri","İstanbul","Altunizade Mahallesi Ord. Prof. Dr. Fahrettin Kerim Gökay Caddesi Ekşi İş Merkezi, No:12 D:5",,"false","Diş Hekimi Dr. Oya Erten","4.8","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Dr.%20Oya%20Erten&query_place_id=ChIJ99SFDBq3yhQRGv2jxCguiW4","http://www.oyaerten.com/"
,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kartaltepe, Terakki Cd. No:16/1-3, 34145 Bakırköy/İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","11924676154608970702","Bakırköy","false","TR","0x14cabd1fc8d19319:0xa57cf5c87109ebce",,"https://lh5.googleusercontent.com/p/AF1QipMwpFNs6NBBzSSqYv5K7WxN6HHeyOIAdDrMtxU=w408-h725-k-no","2","false","/g/11s9dhn23n","40.9834754","28.8759734","Kartaltepe",,,,,,,,,,,,,,,"false",,,"ChIJGZPRyB-9yhQRzusJccj1fKU","34145",,"93","2","1","0","0","0","1","2024-12-13T09:42:43.945Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.998944450173205,28.930941795132544,14z?hl=en","diş hekimleri","İstanbul","Terakki Cd. No:16/1-3",,"false","Dt. Emel Çakır Sütcü, Diş Hekimi","3.5","https://www.google.com/maps/search/?api=1&query=Dt.%20Emel%20%C3%87ak%C4%B1r%20S%C3%BCtc%C3%BC%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJGZPRyB-9yhQRzusJccj1fKU","https://www.doktortakvimi.com/emel-cakir-sutcu/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=149854&utm_content=website"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Çırpıcı, Rüstem Balkan Sk. No:55/A, 34025 Zeytinburnu/İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","5660058392373262387","Zeytinburnu","false","TR","0x14cabb303f013b35:0x4e8c911e9d607833",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RuxbFdvCl4UW5TqsKcy5Ig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=228.61731&pitch=0&thumbfov=100","3","false","/g/11vbf9zx3y","41.000214","28.8981509","Çırpıcı",,,,,,,,,,,,,,,"false",,,"ChIJNTsBPzC7yhQRM3hgnR6RjE4","34025",,"96","2","2","0","0","0","0","2024-12-13T09:42:43.945Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.998944450173205,28.930941795132544,14z?hl=en","diş hekimleri","İstanbul","Rüstem Balkan Sk. No:55/A",,"false","Dt. Nizamettin Arık, Diş Hekimi","5","https://www.google.com/maps/search/?api=1&query=Dt.%20Nizamettin%20Ar%C4%B1k%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJNTsBPzC7yhQRM3hgnR6RjE4","https://www.doktortakvimi.com/nizamettin-arik/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=145772&utm_content=post_book_now"
,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,"Feneryolu, Hasan Amir Sk. Dursoy İş Merkezi No:4 Kat 2 Daire:6, 34724 Kadıköy/İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","6449015274544975128","Kadıköy","false","TR","0x14cab9a02368cfeb:0x597f81394e524d18",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Q8fr6hLAqO2CwLsXkwm9BA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=153.3242&pitch=0&thumbfov=100","3","false","/g/11tx6_tr7z","40.9831558","29.0408473","Feneryolu","Monday","10 AM to 6 PM","Tuesday","10 AM to 6 PM","Wednesday","10 AM to 6 PM","Thursday","Closed","Friday","10 AM to 6 PM","Saturday","10 AM to 6 PM","Sunday","Closed","false","+90 216 766 07 88","+902167660788","ChIJ689oI6C5yhQRGE1STjmBf1k","34724",,"106","2","2","0","0","0","0","2024-12-13T09:42:44.846Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.998944450173205,28.998711104867432,14z?hl=en","diş hekimleri","İstanbul","Hasan Amir Sk. Dursoy İş Merkezi No:4 Kat 2 Daire:6",,"false","Diş Hekimi Prof. Dr. Umut Çakan","5","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Prof.%20Dr.%20Umut%20%C3%87akan&query_place_id=ChIJ689oI6C5yhQRGE1STjmBf1k","http://www.umutcakan.com.tr/"
,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bağdat Caddesi Fenerbahçe Mahallesi No:160 Daire: 19, 34726 Kadıköy/İstanbul, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","16343846132995022131","Kadıköy","false","TR","0x14cac781b4aae869:0xe2d10176eccf5d33",,"https://lh5.googleusercontent.com/p/AF1QipPEgUfHBA4d6RgB2UQidQ3-Pshv5Ofc_zuS67YI=w408-h544-k-no","8","false","/g/11bzzj260r","40.9763567","29.0488566","Fenerbahçe","Monday","10 AM to 7 PM","Tuesday","10 AM to 7 PM","Wednesday","10 AM to 7 PM","Thursday","10 AM to 7 PM","Friday","10 AM to 7 PM","Saturday","10 AM to 4 PM","Sunday","Closed","false","+90 216 355 39 65","+902163553965","ChIJaeiqtIHHyhQRM13P7HYB0eI","34726",,"109","4","4","0","0","0","0","2024-12-13T09:42:44.847Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.998944450173205,28.998711104867432,14z?hl=en","diş hekimleri","İstanbul","Bağdat Caddesi Fenerbahçe Mahallesi No:160 Daire: 19","Prof. Dr. Deniz Gemalmaz Diş Hekimi","false","Prof.Dr.Deniz Gemalmaz muayenehanesi","5","https://www.google.com/maps/search/?api=1&query=Prof.Dr.Deniz%20Gemalmaz%20muayenehanesi&query_place_id=ChIJaeiqtIHHyhQRM13P7HYB0eI","https://denizgemalmaz.com.tr/"
,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fenerbahçe, Körfez Ap, Fener Kalamış Cd. No:17/4, 34726 Kadıköy/İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","15905414514784051292","Kadıköy","false","TR","0x14cab9ce14d6dc57:0xdcbb623b0f0ba05c",,"https://lh5.googleusercontent.com/p/AF1QipN_v-rp-tMtij4s4sYImnbxXSWNM-k-j9XKC-SX=w408-h409-k-no","5","false","/g/11nnqjps_2","40.974659","29.042366","Fenerbahçe",,,,,,,,,,,,,,,"false","+90 850 333 8344","+908503338344","ChIJV9zWFM65yhQRXKALDztiu9w","34726",,"110","7","6","0","1","0","0","2024-12-13T09:42:44.847Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.998944450173205,28.998711104867432,14z?hl=en","diş hekimleri","İstanbul","Körfez Ap, Fener Kalamış Cd. No:17/4",,"false","Dt. Alpay Hava, Diş Hekimi","4.4","https://www.google.com/maps/search/?api=1&query=Dt.%20Alpay%20Hava%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJV9zWFM65yhQRXKALDztiu9w","https://www.doktortakvimi.com/alpay-hava/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=148004&utm_content=website"
,"true",,,,,,,,,"true",,,,,,,,"true",,,,,,,,,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Altunizade mahallesi kuşbakışı caddesi No 5/b-c-d, 34662 Üsküdar/İstanbul, Türkiye","Dental clinic","Dentist","Emergency dental service","Pediatric dentist",,,,,,,"Dental clinic","3517674505776624206","Üsküdar","false","TR","0x14cab81ae32eae8b:0x30d14a535843724e",,"https://lh5.googleusercontent.com/p/AF1QipNkoC8bTju_Qo-X5XY1T2I88F52pSb0DoFyIeBV=w408-h408-k-no","13","false","/g/11hzmszjmd","41.0232512","29.045758","Altunizade","Monday","Open 24 hours","Tuesday","Open 24 hours","Wednesday","Open 24 hours","Thursday","Open 24 hours","Friday","Open 24 hours","Saturday","Open 24 hours","Sunday","Open 24 hours","false","+90 533 582 82 79","+905335828279","ChIJi64u4xq4yhQRTnJDWFNK0TA","34662",,"118","42","26","0","15","1","0","2024-12-13T09:42:44.847Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.998944450173205,28.998711104867432,14z?hl=en","diş hekimleri","İstanbul","Altunizade mahallesi kuşbakışı caddesi No 5/b-c-d",,"false","Acil Diş Hastanesi İstanbul Gece 24 Saat Açık Nöbetçi Diş Hekimi Anadolu Yakası ve Avrupa Yakası","3.5","https://www.google.com/maps/search/?api=1&query=Acil%20Di%C5%9F%20Hastanesi%20%C4%B0stanbul%20Gece%2024%20Saat%20A%C3%A7%C4%B1k%20N%C3%B6bet%C3%A7i%20Di%C5%9F%20Hekimi%20Anadolu%20Yakas%C4%B1%20ve%20Avrupa%20Yakas%C4%B1&query_place_id=ChIJi64u4xq4yhQRTnJDWFNK0TA","http://www.eniyident.com/uskudar-disci.htm"
,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Altunizade, Nuhkuyusu Cd No:90B, 34662 Üsküdar/İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","4306492686975993303","Üsküdar","true","TR","0x14cab70556812393:0x3bc3bc48330585d7",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8zrLyvgX8USMJ4gpgsxVyw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=123.78242&pitch=0&thumbfov=100","1","false","/g/11qq1v8vvy","41.0195995","29.0344457","Altunizade",,,,,,,,,,,,,,,"false",,,"ChIJkyOBVgW3yhQR14UFM0i8wzs","34662",,"124","2","2","0","0","0","0","2024-12-13T09:42:46.036Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.998944450173205,28.998711104867432,14z?hl=en","diş hekimleri","İstanbul","Nuhkuyusu Cd No:90B",,"false","Dt. Görkem Göksoy, Diş Hekimi","5","https://www.google.com/maps/search/?api=1&query=Dt.%20G%C3%B6rkem%20G%C3%B6ksoy%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJkyOBVgW3yhQR14UFM0i8wzs","https://www.doktortakvimi.com/gorkem-goksoy/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=246109&utm_content=website"
,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Acıbadem Caddesi, İbrahimağa konutları, B2/A, blok, Daire:8, 34718 Kadıköy/İstanbul, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","9872115731478252218","Kadıköy","false","TR","0x14cab9cea48c1c7f:0x8900ccf3fc4e8aba",,"https://lh5.googleusercontent.com/p/AF1QipOBYEXwawn8ocW1u4_wPZqhfU3WAwcYR8zJF7IO=w408-h306-k-no","19","false","/g/11k9s5khg9","40.9994423","29.0380643","Acıbadem","Monday","9:30 AM to 5 PM","Tuesday","9:30 AM to 5 PM","Wednesday","9:30 AM to 5 PM","Thursday","9:30 AM to 5 PM","Friday","Closed","Saturday","9:30 AM to 5 PM","Sunday","Closed","false","+90 216 545 44 25","+902165454425","ChIJfxyMpM65yhQRuopO_PPMAIk","34718",,"125","89","87","0","2","0","0","2024-12-13T09:42:46.036Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.998944450173205,28.998711104867432,14z?hl=en","diş hekimleri","İstanbul","Acıbadem Caddesi, İbrahimağa konutları, B2/A, blok, Daire:8",,"false","Oral Sağlık Kadıköy (Diş Hekimi Çiçek Serdaroğlu)","4.9","https://www.google.com/maps/search/?api=1&query=Oral%20Sa%C4%9Fl%C4%B1k%20Kad%C4%B1k%C3%B6y%20(Di%C5%9F%20Hekimi%20%C3%87i%C3%A7ek%20Serdaro%C4%9Flu)&query_place_id=ChIJfxyMpM65yhQRuopO_PPMAIk","http://oralsaglik.org/?utm_source=gmb&utm_medium=referral"
,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fenerbahçe, Mutlu Residance, Bağdat Cad. No:84/1c D:14, 34726, 34726 Kadıköy/İstanbul, Türkiye","Cosmetic dentist",,,,,,,,,,"Cosmetic dentist","9290599515806259634","Kadıköy","false","TR","0x14cab8795255a973:0x80eed709320c59b2",,"https://lh5.googleusercontent.com/p/AF1QipMLISVklzFI0TRoWHYnpe0nrFXrZIbkQ07oN2S5=w408-h303-k-no","14","false","/g/11f0w_htt9","40.9811775","29.041186","Fenerbahçe","Monday","10:30 AM to 6:30 PM","Tuesday","10:30 AM to 6:30 PM","Wednesday","10:30 AM to 6:30 PM","Thursday","10:30 AM to 6:30 PM","Friday","10:30 AM to 6:30 PM","Saturday","10:30 AM to 6:30 PM","Sunday","Closed","false","+90 532 644 33 68","+905326443368","ChIJc6lVUnm4yhQRslkMMgnX7oA","34726",,"126","7","7","0","0","0","0","2024-12-13T09:42:46.037Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.998944450173205,28.998711104867432,14z?hl=en","diş hekimleri","İstanbul","Mutlu Residance, Bağdat Cad. No:84/1c D:14, 34726",,"false","Diş hekimi Y.Doç.Dr. Mert Uçankale","5","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20hekimi%20Y.Do%C3%A7.Dr.%20Mert%20U%C3%A7ankale&query_place_id=ChIJc6lVUnm4yhQRslkMMgnX7oA","http://www.estetikdisler.com/"
